,id,audio_file,x_b,x_d,y_hat_b,y_hat_d,brightness_diff,depth_diff,p_drive_s_h,p_bias,p_output_db,p_hpf_freq,p_hpf_reso,p_hat_drive_s_h,p_hat_bias,p_hat_output_db,p_hat_hpf_freq,p_hat_hpf_reso,class,x_emb_n=0,y_emb_n=0,colour_n=0,x_emb_n=5,y_emb_n=5,colour_n=5,x_emb_n=10,y_emb_n=10,colour_n=10,x_emb_n=25,y_emb_n=25,colour_n=25,x_emb_n=100,y_emb_n=100,colour_n=100
193,193,audio_193.wav,0.575997531414032,0.4477725923061371,0.62136310338974,0.2908560633659363,0.045365571975708,-0.1569165289402008,0.4624462,0.94112074,0.30650324,0.1452356,0.9019036,0.29429385,0.6715059,0.47590747,0.15130113,0.096721455,-1,1.9120941,9.340446,#39e87f,7.489546,-1.794087,#da747f,2.0045042,10.765733,#03637f,3.985683,12.877825,#2da37f,1.7942919,11.896307,#34a77f
194,194,audio_194.wav,0.575997531414032,0.4477725923061371,0.739539623260498,0.1953759491443634,0.163542091846466,-0.2523966431617737,0.47838098,0.62153745,0.7625548,0.9928874,0.53505003,0.16532333,0.7999438,0.45698297,0.63161576,0.37051448,-1,9.701677,8.760623,#f1cd7f,1.0060182,-4.2690306,#20197f,7.397124,15.5564575,#cdf27f,10.7081995,14.377045,#e3e07f,8.808789,13.298103,#e8e07f
195,195,audio_195.wav,0.575997531414032,0.4477725923061371,0.7457828521728516,0.2252891361713409,0.1697853207588195,-0.2224834561347961,0.08689088,0.0961526,0.3582819,0.6755558,0.96137846,0.17411584,0.76319593,0.42171007,0.7396171,0.6833063,-1,5.724127,5.4540515,#93377f,2.5038624,0.4227041,#4bc67f,7.210446,10.570079,#c65d7f,8.665961,10.035166,#ac2f7f,6.314831,8.960561,#a8307f
196,196,audio_196.wav,0.575997531414032,0.4477725923061371,0.6954076886177063,0.2348232716321945,0.1194101572036743,-0.2129493206739425,0.3772986,0.24509323,0.81801605,0.3393796,0.5831836,0.24132562,0.75251794,0.4900529,0.3950902,0.20365453,-1,4.6894135,9.007157,#7ad87f,5.055103,-2.5446153,#94597f,3.9585228,12.334838,#4d927f,6.413887,13.2171755,#6fb17f,4.3258142,12.146451,#75b17f
197,197,audio_197.wav,0.575997531414032,0.4477725923061371,0.7157615423202515,0.2278284877538681,0.1397640109062194,-0.2199441045522689,0.46715695,0.7514816,0.7190052,0.93383193,0.072413385,0.18994567,0.7949549,0.4751953,0.5021563,0.24052954,-1,8.724017,9.449923,#daed7f,1.9433283,-4.521197,#3b107f,6.1755257,15.348926,#a0ec7f,9.70842,14.784593,#c8f07f,7.6771183,13.725649,#cbf27f
198,198,audio_198.wav,0.575997531414032,0.4477725923061371,0.7469772100448608,0.223447784781456,0.1709796786308288,-0.2243248075246811,0.19075745,0.6795208,0.20604205,0.6181499,0.85487145,0.18563293,0.7683492,0.4453508,0.7250905,0.62224096,-1,7.2758613,6.7651258,#b8737f,1.6644051,-1.3825644,#33847f,7.3518786,12.501904,#cc977f,9.43515,11.623863,#c1707f,7.4510946,10.594456,#c6727f
199,199,audio_199.wav,0.575997531414032,0.4477725923061371,0.5941587090492249,0.4074839949607849,0.0181611776351928,-0.0402885973453521,0.63667315,0.19468808,0.08537346,0.07111347,0.47213483,0.24743807,0.67733467,0.4647208,0.075336054,0.05232226,-1,0.13156722,7.04891,#0f807f,8.415126,1.2179202,#f5e47f,2.2032309,8.057495,#0b127f,2.776503,11.223274,#0d5f7f,0.13040905,9.149469,#09387f
200,200,audio_200.wav,0.575997531414032,0.4477725923061371,0.7479239106178284,0.2209829688072204,0.1719263792037964,-0.2267896234989166,0.27521527,0.72535414,0.2262637,0.6961498,0.2919346,0.1979026,0.76809967,0.4532553,0.7409796,0.63736236,-1,8.663249,8.062038,#d8ae7f,1.2315004,-3.347994,#263b7f,7.1317005,14.39213,#c3cf7f,10.146346,13.526866,#d4bd7f,8.197976,12.5006,#d9c07f
201,201,audio_201.wav,0.575997531414032,0.4477725923061371,0.7460420727729797,0.1574215441942215,0.1700445413589477,-0.2903510481119156,0.7693923,0.8965121,0.86184216,0.86680794,0.39821422,0.17095049,0.79114896,0.45451653,0.67453045,0.4471112,-1,9.66107,9.506941,#f0ef7f,1.0766406,-4.8594933,#22037f,6.8782024,15.840884,#bafa7f,10.455291,15.007075,#dcf97f,8.908353,13.793886,#ebf47f
202,202,audio_202.wav,0.575997531414032,0.4477725923061371,0.6309608221054077,0.3541645109653473,0.0549632906913757,-0.0936080813407898,0.09724587,0.4837641,0.710696,0.08734107,0.08532637,0.18811652,0.73431426,0.44917133,0.13248394,0.068317,-1,1.8682162,5.6000004,#383e7f,6.3266582,1.4132351,#b9eb7f,4.3806376,8.142505,#5c157f,4.5599303,9.598784,#3d1d7f,2.2157805,8.475108,#3f1c7f
203,203,audio_203.wav,0.575997531414032,0.4477725923061371,0.7188920378684998,0.2308572679758072,0.1428945064544677,-0.2169153243303299,0.97392,0.44636846,0.262832,0.84602547,0.2168473,0.16706929,0.8008211,0.4617094,0.5153191,0.2587401,-1,5.65496,4.9752345,#91227f,2.5485694,0.8404487,#4cd67f,7.4921756,10.24808,#d1547f,8.475624,9.652605,#a7207f,6.1082854,8.531682,#a31e7f
204,204,audio_204.wav,0.575997531414032,0.4477725923061371,0.6421732902526855,0.3395571112632751,0.0661757588386535,-0.1082154810428619,0.9192758,0.64305705,0.102291346,0.22439814,0.4840312,0.18523541,0.74403816,0.44906703,0.15803804,0.07667173,-1,2.7396562,5.60142,#4c3e7f,5.4138656,1.1621993,#9fe17f,5.0038033,8.715372,#74267f,5.538752,9.605818,#571e7f,3.2378135,8.6791935,#59247f
205,205,audio_205.wav,0.575997531414032,0.4477725923061371,0.7385513186454773,0.1949312537908554,0.1625537872314453,-0.2528413385152817,0.51330787,0.6196285,0.70234174,0.9671366,0.52958214,0.17282678,0.7940562,0.4618605,0.6188438,0.37152573,-1,9.253525,8.819267,#e6d07f,1.2852926,-4.374883,#28157f,6.933896,15.360713,#bcec7f,10.415872,14.333822,#dbde7f,8.4617815,13.359714,#e0e37f
206,206,audio_206.wav,0.575997531414032,0.4477725923061371,0.6217256188392639,0.3536477386951446,0.0457280874252319,-0.0941248536109924,0.09111261,0.802409,0.39278132,0.19903463,0.7803004,0.23135944,0.69655806,0.4554815,0.12610956,0.07582275,-1,2.6213381,6.4081793,#49637f,5.9039774,0.603028,#adcd7f,4.3700204,9.134363,#5c327f,5.2381926,10.340433,#4f3b7f,2.8394234,9.393203,#4f417f
207,207,audio_207.wav,0.575997531414032,0.4477725923061371,0.6192086338996887,0.3521697521209717,0.0432111024856567,-0.0956028401851654,0.48317456,0.9723174,0.7332026,0.1547386,0.42141664,0.24669996,0.69561124,0.4608159,0.13134897,0.07695504,-1,2.2040174,9.032386,#40da7f,7.2085285,-1.8026222,#d2747f,2.242972,10.920948,#0c687f,4.287202,12.896367,#36a37f,2.0184479,11.741872,#3aa17f
208,208,audio_208.wav,0.575997531414032,0.4477725923061371,0.7461512684822083,0.2264954000711441,0.1701537370681762,-0.2212771922349929,0.67883015,0.79566973,0.9942648,0.77933824,0.8096873,0.17456056,0.7655074,0.4185971,0.75051326,0.6905194,-1,9.364124,7.293196,#e98b7f,0.27267632,-2.8868148,#0b4c7f,8.163447,14.099871,#eac67f,11.086692,12.8014965,#eda07f,9.013833,11.677052,#ee9e7f
209,209,audio_209.wav,0.575997531414032,0.4477725923061371,0.616538941860199,0.371058702468872,0.0405414104461669,-0.076713889837265,0.7345669,0.9993084,0.15517288,0.10395211,0.45467627,0.21590829,0.7079027,0.45497525,0.10541723,0.06251723,-1,1.7446886,8.576301,#35c57f,7.351526,-1.0266947,#d6917f,2.3487282,10.067341,#104e7f,3.9089673,12.201896,#2b877f,1.6101043,11.181917,#2f8a7f
210,210,audio_210.wav,0.575997531414032,0.4477725923061371,0.6937363147735596,0.2384416162967682,0.1177387833595275,-0.2093309760093689,0.7787449,0.3118397,0.8004722,0.42710423,0.10509229,0.18995364,0.78895134,0.46980137,0.38520536,0.16088547,-1,5.0967064,9.47933,#84ee7f,4.7632804,-3.0544624,#8c467f,4.0771127,12.950645,#51a47f,6.882244,13.73179,#7cc57f,4.86622,12.585206,#83c37f
211,211,audio_211.wav,0.575997531414032,0.4477725923061371,0.7019760012626648,0.2321927994489669,0.1259784698486328,-0.2155797928571701,0.16130179,0.16460574,0.8418645,0.39426166,0.7649367,0.18363297,0.7899124,0.47062793,0.43141386,0.20222776,-1,4.4788103,7.1556125,#75857f,4.3572264,-0.6159782,#80a07f,5.274893,10.76362,#7e637f,6.7781644,11.143918,#795c7f,4.6257463,10.286612,#7d667f
212,212,audio_212.wav,0.575997531414032,0.4477725923061371,0.718950629234314,0.2238979637622833,0.1429530978202819,-0.2238746285438537,0.42812455,0.5838584,0.27956045,0.46044976,0.21209174,0.19535203,0.7876456,0.4779107,0.51363206,0.26831222,-1,6.5349364,8.82483,#a6d07f,3.455673,-2.992985,#66487f,5.149512,13.359544,#79b07f,8.067779,13.409138,#9cb87f,6.0662346,12.477484,#a2bf7f
213,213,audio_213.wav,0.575997531414032,0.4477725923061371,0.6083688139915466,0.3802511692047119,0.0323712825775146,-0.0675214231014251,0.11701864,0.95055246,0.009257555,0.100847304,0.60094255,0.2257482,0.69832927,0.45647565,0.10147361,0.06269084,-1,2.138197,5.930171,#3e4d7f,6.1545234,1.0981048,#b4df7f,4.3837557,8.417406,#5c1d7f,4.83948,9.8899355,#44297f,2.4783063,8.860516,#462c7f
214,214,audio_214.wav,0.575997531414032,0.4477725923061371,0.7015953660011292,0.2332321554422378,0.1255978345870971,-0.2145404368638992,0.3630393,0.0029637218,0.99669164,0.42436212,0.2514071,0.1765679,0.7976286,0.46570614,0.42755976,0.18759046,-1,5.832999,9.342602,#96e87f,4.5818615,-3.0738351,#87457f,4.244069,13.109344,#57a97f,6.7223344,13.840259,#77ca7f,4.710174,12.739672,#7fc97f
215,215,audio_215.wav,0.575997531414032,0.4477725923061371,0.680778443813324,0.2958762347698211,0.1047809123992919,-0.1518963575363159,0.86815935,0.028015614,0.42997187,0.41779232,0.05180317,0.16455127,0.7957429,0.45363453,0.31030604,0.12055167,-1,4.4407916,6.2792406,#755d7f,3.838096,0.025899433,#71b87f,5.948109,10.367784,#97577f,7.239461,10.520748,#85437f,4.96125,9.56193,#85487f
216,216,audio_216.wav,0.575997531414032,0.4477725923061371,0.6915716528892517,0.2379176616668701,0.1155741214752197,-0.2098549306392669,0.5082951,0.27230787,0.04910314,0.33386928,0.7291989,0.22688173,0.7621036,0.48392883,0.3813064,0.18513548,-1,4.406887,8.847107,#74d17f,5.1653786,-2.2561085,#97637f,3.8286493,11.985742,#48877f,6.255831,13.002705,#6ba87f,4.0306816,11.926218,#6ea87f
217,217,audio_217.wav,0.575997531414032,0.4477725923061371,0.7469632029533386,0.2257331609725952,0.1709656715393066,-0.2220394313335418,0.75911754,0.75533944,0.26675695,0.6902454,0.7510596,0.17987083,0.76888657,0.43453366,0.7463557,0.66097903,-1,8.039744,6.9388866,#ca7b7f,1.1559235,-1.9447229,#246f7f,7.6177745,13.147749,#d6aa7f,10.157327,12.112659,#d4847f,8.048987,10.997267,#d5837f
218,218,audio_218.wav,0.575997531414032,0.4477725923061371,0.7464724779129028,0.2251326143741607,0.1704749464988708,-0.2226399779319763,0.3951561,0.13995671,0.73498344,0.66590863,0.8107686,0.17781779,0.7675155,0.43232167,0.7422834,0.6631348,-1,7.568165,7.287389,#bf8a7f,1.5716393,-2.0832393,#306a7f,7.183427,13.113289,#c5a97f,9.79056,12.34595,#ca8d7f,7.577079,11.210148,#c98b7f
219,219,audio_219.wav,0.575997531414032,0.4477725923061371,0.7374843955039978,0.1945294886827469,0.1614868640899658,-0.2532431036233902,0.894855,0.7443232,0.5051007,0.96292055,0.70114535,0.15047264,0.80443615,0.444051,0.6234758,0.36632738,-1,6.486851,4.8451576,#a51c7f,1.5603154,0.6126776,#30cd7f,8.201616,10.707988,#ec617f,9.475523,9.7908125,#c2257f,7.0564747,8.673384,#bb247f
220,220,audio_220.wav,0.575997531414032,0.4477725923061371,0.7480899691581726,0.2184162586927414,0.1720924377441406,-0.2293563336133957,0.60924065,0.45506996,0.11851287,0.6536277,0.2956869,0.18930627,0.77450264,0.4556522,0.7171817,0.5779722,-1,8.270723,8.254735,#cfb67f,1.5977987,-3.4375079,#31387f,6.686287,14.345867,#b3ce7f,9.825583,13.638914,#cbc27f,7.8176847,12.514912,#cfc07f
221,221,audio_221.wav,0.575997531414032,0.4477725923061371,0.6410849690437317,0.2774589359760284,0.0650874376296997,-0.1703136563301086,0.2567792,0.47739434,0.85948163,0.17494887,0.09096843,0.24486075,0.7172085,0.46759534,0.18516898,0.095364206,-1,2.235307,8.154397,#40b27f,6.5978975,-1.0156063,#c1917f,3.103416,10.264714,#2d547f,4.6122108,11.9935665,#3e7f7f,2.3917122,11.05456,#43857f
222,222,audio_222.wav,0.575997531414032,0.4477725923061371,0.6435667276382446,0.3209488093852997,0.0675691962242126,-0.1268237829208374,0.09995204,0.3984596,0.37048882,0.20124859,0.58676636,0.23230611,0.72376525,0.46443087,0.18864314,0.09541618,-1,2.5496418,6.642299,#486d7f,5.986326,0.36232367,#afc47f,4.198009,9.260563,#56367f,5.150524,10.448091,#4d407f,2.7463574,9.580875,#4c497f
223,223,audio_223.wav,0.575997531414032,0.4477725923061371,0.6387078762054443,0.3350334763526916,0.0627103447914123,-0.1127391159534454,0.99265486,0.46815962,0.9060995,0.17174411,0.12998617,0.21045583,0.7297794,0.45554906,0.16504213,0.08376071,-1,2.6043148,4.8468647,#491c7f,5.328984,1.8577825,#9cfb7f,5.374941,8.160678,#82157f,5.5471106,9.032252,#58067f,3.260467,8.024117,#5a0a7f
224,224,audio_224.wav,0.575997531414032,0.4477725923061371,0.6038353443145752,0.3959674537181854,0.0278378129005432,-0.0518051385879516,0.018092692,0.0017499924,0.94362277,0.053340197,0.72134006,0.21854128,0.6979795,0.45630595,0.08911924,0.056766663,-1,1.721221,5.2585664,#342e7f,6.23327,1.7402296,#b6f77f,4.551554,7.8405824,#630c7f,4.638816,9.267977,#3f107f,2.3361044,8.218356,#42127f
225,225,audio_225.wav,0.575997531414032,0.4477725923061371,0.6402236223220825,0.3252313733100891,0.0642260909080505,-0.1225412189960479,0.20131683,0.22035575,0.27608377,0.21510386,0.70180005,0.23062328,0.7200552,0.46265265,0.1816225,0.093966715,-1,2.684618,7.283927,#4b8a7f,6.0829277,-0.2223864,#b2ae7f,3.7850704,9.892801,#46497f,5.073991,11.232027,#4b607f,2.7387464,10.329643,#4c677f
226,226,audio_226.wav,0.575997531414032,0.4477725923061371,0.6612541079521179,0.3093922734260559,0.0852565765380859,-0.1383803188800811,0.849237,0.41029775,0.7285628,0.32365477,0.0726372,0.19380243,0.7635086,0.45770738,0.23331691,0.099428445,-1,4.1804657,6.426314,#6e637f,4.2119727,0.0016789581,#7cb77f,5.7183223,10.351713,#8f577f,6.9737263,10.569971,#7e457f,4.5558105,9.665007,#7b4c7f
227,227,audio_227.wav,0.575997531414032,0.4477725923061371,0.6716432571411133,0.2989423274993896,0.0956457257270813,-0.1488302648067474,0.88562155,0.54479873,0.29231244,0.2481938,0.35762262,0.18551642,0.77455914,0.4585693,0.2699427,0.111766405,-1,2.6426384,6.1766577,#4a587f,5.750522,0.67772263,#a8d07f,4.547101,9.086827,#63317f,5.361778,10.153234,#53347f,2.93159,9.252707,#513c7f
228,228,audio_228.wav,0.575997531414032,0.4477725923061371,0.6919919848442078,0.2811162173748016,0.1159944534301757,-0.1666563749313354,0.07140535,0.48786467,0.26969194,0.3138401,0.3709095,0.18811554,0.7891419,0.47098193,0.38080463,0.1612078,-1,3.970436,6.0633698,#69537f,4.485306,0.47179204,#84c87f,5.6576004,9.848226,#8c487f,6.6549745,10.114054,#76327f,4.3450327,9.242225,#763b7f
229,229,audio_229.wav,0.575997531414032,0.4477725923061371,0.7339006662368774,0.192196637392044,0.1579031348228454,-0.255575954914093,0.36838883,0.41557235,0.81809485,0.55131274,0.8204004,0.2059378,0.77110887,0.47953904,0.5755902,0.36890668,-1,6.5961413,7.297742,#a88b7f,2.4768627,-1.82215,#4a737f,6.4804025,12.566898,#ab997f,8.811146,12.089598,#b0837f,6.7411575,11.048297,#b3857f
230,230,audio_230.wav,0.575997531414032,0.4477725923061371,0.7479812502861023,0.2193884700536728,0.1719837188720703,-0.2283841222524643,0.74441504,0.27530324,0.84149617,0.5884995,0.8664344,0.1938895,0.77031994,0.45446414,0.72809345,0.6110446,-1,6.9323583,7.543119,#b0967f,2.2125273,-1.9184788,#42707f,6.6653686,12.792408,#b2a07f,9.084848,12.316549,#b78c7f,7.0689383,11.193664,#bc8b7f
231,231,audio_231.wav,0.575997531414032,0.4477725923061371,0.5880687236785889,0.4177932739257812,0.0120711922645568,-0.0299793183803558,0.5908536,0.47842085,0.009415448,0.065522194,0.6794693,0.2599006,0.6695972,0.46724686,0.07452573,0.053358477,-1,0.21703288,7.1705384,#11857f,8.414728,1.1677054,#f5e27f,2.2693675,8.2554245,#0d187f,3.02257,11.32954,#13647f,0.17319869,9.250818,#0a3c7f
232,232,audio_232.wav,0.575997531414032,0.4477725923061371,0.7463794350624084,0.2262338548898697,0.1703819036483764,-0.2215387374162674,0.23160255,0.08856213,0.885388,0.7553486,0.91715974,0.18004806,0.7667556,0.4267288,0.75009936,0.68081987,-1,8.2230425,6.567918,#ce6a7f,0.7700661,-1.7821281,#19757f,8.109354,13.10072,#e8a97f,10.497591,11.895522,#dd7b7f,8.368892,10.809495,#dd7b7f
233,233,audio_233.wav,0.575997531414032,0.4477725923061371,0.6981038451194763,0.2798914313316345,0.1221063137054443,-0.1678811609745025,0.8330572,0.8835283,0.64143294,0.3626529,0.3647917,0.17120495,0.7991621,0.46419433,0.40804866,0.1735607,-1,5.004,6.943259,#827b7f,3.8559146,-0.60329133,#72a07f,5.7314024,11.029899,#8f6b7f,7.333179,11.126149,#885b7f,5.152791,10.107251,#8a5e7f
234,234,audio_234.wav,0.575997531414032,0.4477725923061371,0.7479835748672485,0.224073976278305,0.1719860434532165,-0.223698616027832,0.5875654,0.53171045,0.8152145,0.8021744,0.6241692,0.1914,0.77316356,0.45431468,0.74049675,0.6136685,-1,9.116824,7.997355,#e3ab7f,1.1514033,-3.6240988,#24317f,7.378911,14.582508,#cdd57f,10.510249,13.652596,#dec27f,8.460098,12.425473,#e0bd7f
235,235,audio_235.wav,0.575997531414032,0.4477725923061371,0.7039598226547241,0.2341953217983245,0.1279622912406921,-0.2135772705078125,0.025209367,0.3987878,0.16624445,0.5531483,0.87073195,0.19536376,0.7843827,0.47550327,0.43932727,0.21307836,-1,4.830091,5.1072845,#7e287f,3.36926,0.94352007,#64d97f,6.685612,9.890439,#b3497f,7.6570525,9.641719,#911f7f,5.471601,8.641281,#93237f
236,236,audio_236.wav,0.575997531414032,0.4477725923061371,0.747446596622467,0.2244527637958526,0.171449065208435,-0.2233198285102844,0.15206754,0.65605474,0.58920616,0.70300597,0.7314253,0.18403634,0.77143407,0.44542506,0.73561376,0.6251575,-1,7.6867394,6.501803,#c1677f,1.229391,-1.3363411,#26857f,7.7976637,12.672631,#dc9c7f,9.927658,11.579695,#ce6e7f,7.7944202,10.417483,#ce6b7f
237,237,audio_237.wav,0.575997531414032,0.4477725923061371,0.6246849894523621,0.3765550255775451,0.04868745803833,-0.0712175667285919,0.0018467903,0.1115489,0.14068115,0.06180203,0.21074414,0.17712146,0.72574365,0.44512072,0.10242387,0.05819746,-1,2.1026156,5.093122,#3d277f,5.7868776,1.7492821,#a9f77f,4.961052,8.043395,#72127f,5.0446024,9.185876,#4a0d7f,2.6900089,8.174315,#4b107f
238,238,audio_238.wav,0.575997531414032,0.4477725923061371,0.6199029088020325,0.3530869781970978,0.0439053773880004,-0.0946856141090393,0.14928955,0.9747681,0.2254498,0.1162684,0.97995216,0.2358439,0.7006298,0.4577903,0.12816486,0.07440416,-1,2.183013,6.6341043,#3f6d7f,6.4663167,0.41077533,#bdc67f,3.8782766,9.055412,#4a307f,4.830111,10.463787,#44417f,2.3477426,9.656931,#424c7f
239,239,audio_239.wav,0.575997531414032,0.4477725923061371,0.7476897239685059,0.2242648005485534,0.1716921925544738,-0.2235077917575836,0.55264443,0.34738427,0.0049173236,0.72737527,0.31419313,0.1922116,0.7701249,0.45195684,0.73552704,0.62363243,-1,8.655599,8.118253,#d8b07f,1.2392381,-3.4609566,#26377f,7.104453,14.503461,#c2d37f,10.208678,13.597443,#d6c07f,8.161086,12.445718,#d8be7f
240,240,audio_240.wav,0.575997531414032,0.4477725923061371,0.7474396228790283,0.2265210151672363,0.1714420914649963,-0.2212515771389007,0.77655506,0.8155996,0.77513033,0.92810035,0.7991697,0.16814514,0.77860254,0.4389373,0.746349,0.6084044,-1,10.086007,8.11979,#fab07f,0.13058259,-4.0450277,#07217f,8.123036,15.315082,#e9eb7f,11.477352,13.736995,#f8c67f,9.409917,12.827931,#f8cd7f
241,241,audio_241.wav,0.575997531414032,0.4477725923061371,0.7054607272148132,0.2274626344442367,0.1294631958007812,-0.2203099578619003,0.29699504,0.38086945,0.97700995,0.38219428,0.73140436,0.23255539,0.7600736,0.4914422,0.44456223,0.23703313,-1,4.890856,8.551518,#7fc47f,4.6630535,-2.0371451,#896b7f,4.4616175,12.033677,#5f897f,6.769197,12.722433,#799c7f,4.642043,11.586902,#7d9b7f
242,242,audio_242.wav,0.575997531414032,0.4477725923061371,0.6740604043006897,0.2914507389068603,0.0980628728866577,-0.1563218533992767,0.39631224,0.6222265,0.30191022,0.23928767,0.43152338,0.23424168,0.7491628,0.4779028,0.3026491,0.14232503,-1,3.353886,9.535913,#5bf07f,6.386375,-2.455873,#bb5c7f,2.8600147,12.012591,#23887f,5.239297,13.447629,#4fba7f,3.2605534,12.4275465,#5abd7f
243,243,audio_243.wav,0.575997531414032,0.4477725923061371,0.6761781573295593,0.2465423792600631,0.1001806259155273,-0.2012302130460739,0.43344676,0.22572583,0.71014607,0.29999238,0.96917105,0.25169486,0.73633873,0.48399305,0.31377614,0.16093653,-1,3.58094,8.834337,#60d17f,5.73083,-2.0649307,#a86a7f,3.4314787,11.70536,#397f7f,5.6957483,12.850265,#5ca27f,3.422138,11.882719,#5ea77f
244,244,audio_244.wav,0.575997531414032,0.4477725923061371,0.7461320757865906,0.2252621948719024,0.1701345443725586,-0.2225103974342346,0.21628886,0.15167439,0.566903,0.6470085,0.9146905,0.17749703,0.76772535,0.43476537,0.73949623,0.65305084,-1,7.5221915,6.946107,#bd7b7f,1.4766767,-1.6640652,#2d797f,7.3692007,12.815726,#cca07f,9.70825,11.950379,#c87d7f,7.6620126,10.866422,#cb7d7f
245,245,audio_245.wav,0.575997531414032,0.4477725923061371,0.7373957633972168,0.1946976333856582,0.1613982319831848,-0.2530749589204788,0.98992056,0.36097938,0.61620843,0.9860358,0.84370553,0.16150025,0.7992603,0.4475702,0.6160826,0.36427367,-1,5.2557526,4.266968,#88027f,2.5728617,1.6663712,#4df47f,7.6157303,9.39913,#d63a7f,8.329738,8.865934,#a3007f,5.9689054,7.7721434,#9f007f
246,246,audio_246.wav,0.575997531414032,0.4477725923061371,0.7471421360969543,0.1928554028272628,0.1711446046829223,-0.2549171894788742,0.17585379,0.70975477,0.20542616,0.69652694,0.16721684,0.1701005,0.78630245,0.451498,0.6908829,0.49028867,-1,8.618247,8.022364,#d7ac7f,1.4915967,-3.506403,#2e357f,6.9657154,14.467295,#bdd17f,10.298505,13.745484,#d8c67f,7.911215,12.792189,#d1cc7f
247,247,audio_247.wav,0.575997531414032,0.4477725923061371,0.6896483898162842,0.2815772593021393,0.1136508584022522,-0.1661953330039978,0.11956781,0.20567536,0.89310324,0.3114515,0.03838283,0.19412217,0.785268,0.471713,0.3664437,0.15393406,-1,4.08247,6.3247304,#6c5f7f,4.409651,0.19328652,#82be7f,5.6443315,10.080003,#8c4f7f,6.74824,10.518128,#78437f,4.509697,9.506045,#7a467f
