id,audio_file,x_b,x_d,y_hat_b,y_hat_d,brightness_diff,depth_diff,p_l_delay_ms,p_r_delay,p_feedback,p_fb_tone_lo_hi,p_fb_mix,p_hat_l_delay_ms,p_hat_r_delay,p_hat_feedback,p_hat_fb_tone_lo_hi,p_hat_fb_mix
464,audio_464.wav,0.575997531414032,0.4477725923061371,0.5759637355804443,0.44966453313827515,-3.3795833587646484e-05,0.0018919408321380615,0.37443143,0.7580028,0.7735343,0.7177649,0.10094452,0.8430836,0.77126867,0.8572902,0.49915612,0.025762623
465,audio_465.wav,0.575997531414032,0.4477725923061371,0.5759930610656738,0.4483385682106018,-4.470348358154297e-06,0.0005659759044647217,0.5427748,0.7443346,0.88631225,0.6010326,0.4229884,0.70881695,0.40452987,0.69819605,0.35685477,0.018326724
466,audio_466.wav,0.575997531414032,0.4477725923061371,0.5759660601615906,0.44869446754455566,-3.147125244140625e-05,0.0009218752384185791,0.61719227,0.8377149,0.4631812,0.8061912,0.8219021,0.8289415,0.7108911,0.8364192,0.46790504,0.022212282
467,audio_467.wav,0.575997531414032,0.4477725923061371,0.5760572552680969,0.4508713483810425,5.9723854064941406e-05,0.0030987560749053955,0.83357006,0.97157925,0.53933066,0.12561381,0.7773776,0.8768935,0.9244577,0.9154096,0.65483224,0.09032406
468,audio_468.wav,0.575997531414032,0.4477725923061371,0.5762643814086914,0.45487189292907715,0.00026684999465942383,0.0070993006229400635,0.47209567,0.3260008,0.8953819,0.8683536,0.85772806,0.8756363,0.93681806,0.920109,0.6805388,0.1247182
469,audio_469.wav,0.575997531414032,0.4477725923061371,0.575949490070343,0.44668227434158325,-4.8041343688964844e-05,-0.001090317964553833,0.2784148,0.6581914,0.876497,0.6504067,0.088410616,0.86108565,0.848111,0.88348836,0.5580535,0.038887702
470,audio_470.wav,0.575997531414032,0.4477725923061371,0.5760176777839661,0.44867777824401855,2.014636993408203e-05,0.0009051859378814697,0.30386668,0.85330856,0.29798555,0.29930174,0.50627285,0.7137206,0.41078526,0.7045251,0.35759068,0.017791552
471,audio_471.wav,0.575997531414032,0.4477725923061371,0.5759333968162537,0.44865337014198303,-6.413459777832031e-05,0.0008807778358459473,0.26823872,0.056926608,0.5619895,0.286748,0.58723074,0.82571566,0.6962408,0.8320191,0.45728222,0.02021002
472,audio_472.wav,0.575997531414032,0.4477725923061371,0.5761248469352722,0.45068439841270447,0.00012731552124023438,0.002911806106567383,0.6193172,0.9047385,0.4652518,0.9320782,0.6624206,0.8741151,0.9060035,0.9066629,0.62522614,0.068010285
473,audio_473.wav,0.575997531414032,0.4477725923061371,0.575997531414032,0.44652971625328064,0.0,-0.0012428760528564453,0.5934264,0.80534106,0.16767097,0.2882591,0.41746956,0.86482227,0.8718628,0.8913446,0.5823905,0.049208794
474,audio_474.wav,0.575997531414032,0.4477725923061371,0.5759584307670593,0.45044705271720886,-3.910064697265625e-05,0.0026744604110717773,0.3775128,0.16634494,0.74078363,0.40143955,0.28430307,0.76996815,0.50964195,0.7609786,0.38397908,0.015138128
475,audio_475.wav,0.575997531414032,0.4477725923061371,0.5768169164657593,0.4533400535583496,0.0008193850517272949,0.005567461252212524,0.5272051,0.6698906,0.84580064,0.16916215,0.8471366,0.8740199,0.94117564,0.9212122,0.69162494,0.1465282
476,audio_476.wav,0.575997531414032,0.4477725923061371,0.5759384632110596,0.44944652915000916,-5.906820297241211e-05,0.0016739368438720703,0.5864104,0.653213,0.5638471,0.6036976,0.9541397,0.85655123,0.83876663,0.878326,0.5524001,0.03868724
477,audio_477.wav,0.575997531414032,0.4477725923061371,0.5760238766670227,0.4505748152732849,2.6345252990722656e-05,0.002802222967147827,0.18021464,0.48994517,0.4039756,0.42862034,0.35353887,0.7169178,0.41473198,0.7080554,0.35791746,0.01729537
478,audio_478.wav,0.575997531414032,0.4477725923061371,0.5760225057601929,0.4479094445705414,2.4974346160888672e-05,0.00013685226440429688,0.69113976,0.8420793,0.9157101,0.31288666,0.206267,0.8695269,0.8853003,0.8977429,0.5976627,0.053849757
479,audio_479.wav,0.575997531414032,0.4477725923061371,0.5759961009025574,0.4484286904335022,-1.430511474609375e-06,0.0006560981273651123,0.40599257,0.2948413,0.1727739,0.24349457,0.06798786,0.68808025,0.37614888,0.6772622,0.35002682,0.020951953
480,audio_480.wav,0.575997531414032,0.4477725923061371,0.5759392976760864,0.4499155879020691,-5.823373794555664e-05,0.002142995595932007,0.4237398,0.01596719,0.4859991,0.40265828,0.76449716,0.8510316,0.802074,0.8674236,0.51995844,0.029493552
481,audio_481.wav,0.575997531414032,0.4477725923061371,0.5759618282318115,0.4477136433124542,-3.5703182220458984e-05,-5.894899368286133e-05,0.0025528073,0.16795403,0.23038977,0.07519108,0.38481295,0.77610624,0.52858937,0.77011,0.38955215,0.015163963
482,audio_482.wav,0.575997531414032,0.4477725923061371,0.5760189294815063,0.4510052502155304,2.1398067474365234e-05,0.0032326579093933105,0.9994743,0.045291364,0.73259634,0.33890623,0.6885737,0.87573475,0.9163625,0.91157645,0.6412286,0.07916039
483,audio_483.wav,0.575997531414032,0.4477725923061371,0.5761298537254333,0.4511317014694214,0.0001323223114013672,0.0033591091632843018,0.78274935,0.64581937,0.3424484,0.5044361,0.75813705,0.87610316,0.93020695,0.91723245,0.6668228,0.10442599
484,audio_484.wav,0.575997531414032,0.4477725923061371,0.5761821269989014,0.45018288493156433,0.00018459558486938477,0.002410292625427246,0.67775863,0.21461564,0.7251737,0.35157537,0.5978048,0.8752995,0.9137335,0.9100523,0.6371229,0.076186776
485,audio_485.wav,0.575997531414032,0.4477725923061371,0.5759884715080261,0.44933050870895386,-9.059906005859375e-06,0.0015579164028167725,0.14664567,0.072562635,0.10534567,0.43957812,0.91567415,0.7222509,0.42307502,0.7136826,0.36009786,0.016789874
486,audio_486.wav,0.575997531414032,0.4477725923061371,0.5759661197662354,0.4490315020084381,-3.141164779663086e-05,0.0012589097023010254,0.7958828,0.98727185,0.7658244,0.12483597,0.5301134,0.85511446,0.82245374,0.87424845,0.5363115,0.033687677
487,audio_487.wav,0.575997531414032,0.4477725923061371,0.5759844183921814,0.44755688309669495,-1.3113021850585938e-05,-0.00021570920944213867,0.12603062,0.7283372,0.064226866,0.068173885,0.811691,0.6798761,0.36648875,0.66796005,0.34906062,0.022532761
488,audio_488.wav,0.575997531414032,0.4477725923061371,0.5759667754173279,0.44902586936950684,-3.075599670410156e-05,0.001253277063369751,0.3588028,0.8378018,0.7876984,0.76017845,0.9661978,0.8544302,0.8246871,0.87499255,0.5376636,0.034156077
489,audio_489.wav,0.575997531414032,0.4477725923061371,0.5759181976318359,0.44862768054008484,-7.933378219604492e-05,0.0008550882339477539,0.7178582,0.3846022,0.12317419,0.8463687,0.45652765,0.8130986,0.63790387,0.81257546,0.42994532,0.017324742
490,audio_490.wav,0.575997531414032,0.4477725923061371,0.576012134552002,0.44762659072875977,1.4603137969970703e-05,-0.00014600157737731934,0.12967396,0.6966136,0.2972511,0.3062837,0.015793025,0.77516454,0.52409846,0.76816463,0.38791478,0.014835537
491,audio_491.wav,0.575997531414032,0.4477725923061371,0.576023519039154,0.4480603337287903,2.5987625122070312e-05,0.00028774142265319824,0.4390418,0.9522892,0.74220073,0.5535382,0.75947946,0.8686253,0.8846837,0.8966236,0.59736747,0.054648314
492,audio_492.wav,0.575997531414032,0.4477725923061371,0.575994610786438,0.45041316747665405,-2.9206275939941406e-06,0.0026405751705169678,0.4395119,0.63667834,0.9584596,0.64793414,0.16797602,0.87239015,0.89695495,0.90310526,0.6123089,0.060532037
493,audio_493.wav,0.575997531414032,0.4477725923061371,0.5760313272476196,0.446521520614624,3.3795833587646484e-05,-0.0012510716915130615,0.114929736,0.12680084,0.8183124,0.6191298,0.4881196,0.7327485,0.44202793,0.72509134,0.3648108,0.016082829
494,audio_494.wav,0.575997531414032,0.4477725923061371,0.5759655237197876,0.4461526870727539,-3.2007694244384766e-05,-0.0016199052333831787,0.7863833,0.638562,0.5415447,0.04591012,0.3222888,0.85328144,0.81470954,0.8714785,0.52958274,0.03140208
495,audio_495.wav,0.575997531414032,0.4477725923061371,0.5759997367858887,0.44739994406700134,2.205371856689453e-06,-0.0003726482391357422,0.6083651,0.6325509,0.1138373,0.5033467,0.4636109,0.7529723,0.47631752,0.74466556,0.3748772,0.015729336
496,audio_496.wav,0.575997531414032,0.4477725923061371,0.5759982466697693,0.44904980063438416,7.152557373046875e-07,0.0012772083282470703,0.8588492,0.61688644,0.69381034,0.08366364,0.92615575,0.72016215,0.42202955,0.7095273,0.36192912,0.017491112
497,audio_497.wav,0.575997531414032,0.4477725923061371,0.5759660005569458,0.44613775610923767,-3.153085708618164e-05,-0.001634836196899414,0.39590198,0.12939596,0.70378107,0.32056057,0.9746829,0.85384023,0.8177423,0.8737499,0.5321248,0.03251986
498,audio_498.wav,0.575997531414032,0.4477725923061371,0.5759761333465576,0.4492315948009491,-2.1398067474365234e-05,0.0014590024948120117,0.4216388,0.39882612,0.31155694,0.83057517,0.3478884,0.8348467,0.7298841,0.8448222,0.47344083,0.021722037
499,audio_499.wav,0.575997531414032,0.4477725923061371,0.57596755027771,0.44829249382019043,-2.9981136322021484e-05,0.0005199015140533447,0.32534814,0.5585063,0.34499246,0.81389934,0.018604398,0.8290354,0.7068045,0.8358976,0.46198687,0.020310491
500,audio_500.wav,0.575997531414032,0.4477725923061371,0.5762377381324768,0.4592072069644928,0.00024020671844482422,0.011434614658355713,0.7857389,0.13214976,0.61958146,0.7136216,0.82829154,0.8759046,0.9354614,0.919593,0.6771906,0.11959817
501,audio_501.wav,0.575997531414032,0.4477725923061371,0.5760278701782227,0.4486485719680786,3.0338764190673828e-05,0.0008759796619415283,0.08187556,0.27763438,0.08968568,0.79542994,0.95350444,0.73991495,0.45465735,0.7324641,0.3679364,0.015539351
502,audio_502.wav,0.575997531414032,0.4477725923061371,0.5760030150413513,0.4486251771450043,5.4836273193359375e-06,0.0008525848388671875,0.0058827996,0.89804894,0.4342987,0.3933108,0.6855003,0.69118154,0.37966105,0.6798655,0.3506261,0.020467369
503,audio_503.wav,0.575997531414032,0.4477725923061371,0.5759929418563843,0.4478205144405365,-4.589557647705078e-06,4.792213439941406e-05,0.853543,0.81887025,0.487944,0.21030033,0.17262137,0.76475567,0.4994607,0.7566256,0.38091567,0.01490738
504,audio_504.wav,0.575997531414032,0.4477725923061371,0.5760237574577332,0.4481128454208374,2.6226043701171875e-05,0.0003402531147003174,0.18156296,0.7536011,0.038594067,0.8295057,0.3338377,0.7062423,0.39916468,0.6966502,0.35416245,0.018320378
505,audio_505.wav,0.575997531414032,0.4477725923061371,0.5760146379470825,0.4449635148048401,1.710653305053711e-05,-0.002809077501296997,0.7550106,0.45187086,0.41145575,0.988301,0.46577197,0.866382,0.87209374,0.8926953,0.5815822,0.047909208
506,audio_506.wav,0.575997531414032,0.4477725923061371,0.575934886932373,0.44923636317253113,-6.264448165893555e-05,0.001463770866394043,0.8910442,0.23704535,0.652953,0.6522225,0.7696538,0.83819395,0.7582207,0.8514416,0.4943385,0.025573917
507,audio_507.wav,0.575997531414032,0.4477725923061371,0.5760238766670227,0.45057451725006104,2.6345252990722656e-05,0.00280192494392395,0.5985923,0.07898474,0.37013727,0.5349853,0.34037095,0.7153139,0.41296145,0.70662695,0.35785097,0.017584253
508,audio_508.wav,0.575997531414032,0.4477725923061371,0.5760335922241211,0.45088058710098267,3.606081008911133e-05,0.003107994794845581,0.8324776,0.89218444,0.5113223,0.715096,0.59956324,0.8708621,0.895219,0.9015932,0.6107609,0.060020987
509,audio_509.wav,0.575997531414032,0.4477725923061371,0.5760162472724915,0.4449654221534729,1.8715858459472656e-05,-0.0028071701526641846,0.9197514,0.6814159,0.19019073,0.33003896,0.3197431,0.8661854,0.87341464,0.8931481,0.5839489,0.047886938
510,audio_510.wav,0.575997531414032,0.4477725923061371,0.5759324431419373,0.4486525058746338,-6.508827209472656e-05,0.0008799135684967041,0.17375922,0.84871155,0.7449903,0.47683257,0.19195443,0.8271443,0.7015802,0.8345602,0.45941433,0.020102117
511,audio_511.wav,0.575997531414032,0.4477725923061371,0.5759660005569458,0.4461337625980377,-3.153085708618164e-05,-0.0016388297080993652,0.7979567,0.1808759,0.56099325,0.9420604,0.52819914,0.8551128,0.82155097,0.8738382,0.5350015,0.032888494
512,audio_512.wav,0.575997531414032,0.4477725923061371,0.5759661793708801,0.4493843913078308,-3.135204315185547e-05,0.0016117990016937256,0.7298535,0.31433755,0.6099727,0.58911115,0.78972816,0.86067206,0.8717275,0.8898853,0.58665895,0.053929534
513,audio_513.wav,0.575997531414032,0.4477725923061371,0.5758830904960632,0.4466843903064728,-0.00011444091796875,-0.0010882019996643066,0.22034991,0.7395238,0.54210263,0.15155232,0.4479078,0.86254543,0.8537062,0.8858513,0.5625919,0.040433656
514,audio_514.wav,0.575997531414032,0.4477725923061371,0.5761299729347229,0.45016008615493774,0.00013244152069091797,0.002387493848800659,0.56405634,0.87455463,0.82092434,0.65833676,0.35765642,0.87746865,0.925093,0.9162358,0.6556566,0.09072449
515,audio_515.wav,0.575997531414032,0.4477725923061371,0.5759766101837158,0.4492324888706207,-2.092123031616211e-05,0.0014598965644836426,0.6701678,0.44450003,0.63665587,0.809839,0.2620319,0.8329512,0.72605675,0.84287405,0.47200948,0.02163132
516,audio_516.wav,0.575997531414032,0.4477725923061371,0.5759426951408386,0.44975805282592773,-5.4836273193359375e-05,0.0019854605197906494,0.49016756,0.8030364,0.84492993,0.9843351,0.2518584,0.8552949,0.82348496,0.87549746,0.53606665,0.032909896
517,audio_517.wav,0.575997531414032,0.4477725923061371,0.5760075449943542,0.44773241877555847,1.0013580322265625e-05,-4.017353057861328e-05,0.10126102,0.7348018,0.52222854,0.6524016,0.6323854,0.7795848,0.5337707,0.77344984,0.39109352,0.015060175
518,audio_518.wav,0.575997531414032,0.4477725923061371,0.5759328007698059,0.44991740584373474,-6.473064422607422e-05,0.0021448135375976562,0.79687953,0.22117662,0.40722078,0.4592418,0.49441367,0.8498993,0.8008185,0.86624914,0.5193222,0.0292841
519,audio_519.wav,0.575997531414032,0.4477725923061371,0.5762597322463989,0.4548856317996979,0.00026220083236694336,0.007113039493560791,0.7580642,0.8751712,0.92999685,0.7744339,0.39925396,0.8759889,0.9366152,0.9201182,0.6808766,0.12363274
520,audio_520.wav,0.575997531414032,0.4477725923061371,0.5760263204574585,0.4480489492416382,2.8789043426513672e-05,0.00027635693550109863,0.5913092,0.24312925,0.8362538,0.47145057,0.04080212,0.7547478,0.48041868,0.7467096,0.37476674,0.015103127
521,audio_521.wav,0.575997531414032,0.4477725923061371,0.5759673714637756,0.4477795958518982,-3.0159950256347656e-05,7.0035457611083984e-06,0.19227219,0.051360726,0.96823925,0.15825742,0.536065,0.8205932,0.6717942,0.82349473,0.44613916,0.019139512
522,audio_522.wav,0.575997531414032,0.4477725923061371,0.576130211353302,0.4506832957267761,0.00013267993927001953,0.002910703420639038,0.8862452,0.19489431,0.23959571,0.24087685,0.6092716,0.8753229,0.90933025,0.90858144,0.6302518,0.07043984
523,audio_523.wav,0.575997531414032,0.4477725923061371,0.5760186314582825,0.4485030770301819,2.110004425048828e-05,0.0007304847240447998,0.38204366,0.8910876,0.7400512,0.21623737,0.07599604,0.7040025,0.39584786,0.6939373,0.3537617,0.01866316
524,audio_524.wav,0.575997531414032,0.4477725923061371,0.5759624242782593,0.4485892653465271,-3.510713577270508e-05,0.0008166730403900146,0.06032157,0.25705218,0.93401885,0.9658833,0.4993915,0.7020731,0.39339623,0.6922634,0.35296914,0.018837964
525,audio_525.wav,0.575997531414032,0.4477725923061371,0.5761857628822327,0.45018863677978516,0.0001882314682006836,0.0024160444736480713,0.49787033,0.97082716,0.37202537,0.48707497,0.7117525,0.8748962,0.9158033,0.91108674,0.6402875,0.07967866
526,audio_526.wav,0.575997531414032,0.4477725923061371,0.5759961009025574,0.4506061375141144,-1.430511474609375e-06,0.002833545207977295,0.38507068,0.026111543,0.12146157,0.028696299,0.82679456,0.7305376,0.43905377,0.7229864,0.36435062,0.016283792
527,audio_527.wav,0.575997531414032,0.4477725923061371,0.5758842825889587,0.4466782510280609,-0.00011324882507324219,-0.0010943412780761719,0.7331446,0.31408882,0.023633182,0.3830309,0.75220245,0.8632596,0.85510516,0.88604707,0.5646124,0.041589037
528,audio_528.wav,0.575997531414032,0.4477725923061371,0.5766340494155884,0.4471014738082886,0.0006365180015563965,-0.0006711184978485107,0.7041404,0.6986605,0.32386297,0.5834066,0.65213424,0.8728451,0.9425507,0.9213887,0.6956262,0.15450408
529,audio_529.wav,0.575997531414032,0.4477725923061371,0.5760304927825928,0.4511655271053314,3.2961368560791016e-05,0.003392934799194336,0.23161745,0.89932704,0.9360024,0.56358784,0.52933073,0.87329906,0.9025656,0.9052291,0.620079,0.06545205
530,audio_530.wav,0.575997531414032,0.4477725923061371,0.5759990215301514,0.4524688124656677,1.4901161193847656e-06,0.00469622015953064,0.8680205,0.4194678,0.58852637,0.7701923,0.13223422,0.7253829,0.42904496,0.7165165,0.36198172,0.016658384
531,audio_531.wav,0.575997531414032,0.4477725923061371,0.5761294960975647,0.451142281293869,0.00013196468353271484,0.0033696889877319336,0.84768367,0.3504398,0.79007035,0.8443988,0.8383449,0.87644887,0.9292169,0.9168651,0.6648815,0.10336421
532,audio_532.wav,0.575997531414032,0.4477725923061371,0.5759747624397278,0.44881847500801086,-2.276897430419922e-05,0.0010458827018737793,0.42494768,0.2348327,0.056972504,0.40394598,0.16252387,0.8165944,0.6553429,0.81800073,0.43716267,0.018022804
533,audio_533.wav,0.575997531414032,0.4477725923061371,0.5760183334350586,0.44765082001686096,2.0802021026611328e-05,-0.00012177228927612305,0.85366106,0.5033006,0.19022387,0.67680067,0.21496332,0.77204895,0.5162531,0.7646331,0.3865148,0.015237999
534,audio_534.wav,0.575997531414032,0.4477725923061371,0.5759998559951782,0.4477432370185852,2.3245811462402344e-06,-2.9355287551879883e-05,0.10048425,0.7491792,0.84968394,0.69995284,0.24843544,0.78584075,0.548628,0.77945864,0.39636508,0.015337895
535,audio_535.wav,0.575997531414032,0.4477725923061371,0.5759646892547607,0.44966408610343933,-3.2842159271240234e-05,0.001891493797302246,0.5436819,0.5146682,0.90709805,0.7801699,0.7297215,0.842349,0.7725721,0.857217,0.5015169,0.026279278
536,audio_536.wav,0.575997531414032,0.4477725923061371,0.5759968757629395,0.44813963770866394,-6.556510925292969e-07,0.00036704540252685547,0.9582053,0.052148044,0.3913868,0.49611896,0.07583177,0.79187596,0.5671567,0.78585523,0.40240133,0.015371387
537,audio_537.wav,0.575997531414032,0.4477725923061371,0.5759653449058533,0.4488341510295868,-3.218650817871094e-05,0.001061558723449707,0.75356317,0.15085584,0.06884104,0.8108965,0.83815694,0.8106194,0.6257279,0.8085226,0.4254299,0.017371114
538,audio_538.wav,0.575997531414032,0.4477725923061371,0.5759767293930054,0.44901150465011597,-2.0802021026611328e-05,0.0012389123439788818,0.8698267,0.9441152,0.41624677,0.9352896,0.74403924,0.77599066,0.5395245,0.77047217,0.39806423,0.016996102
539,audio_539.wav,0.575997531414032,0.4477725923061371,0.5760552287101746,0.45116597414016724,5.7697296142578125e-05,0.0033933818340301514,0.43943614,0.7307507,0.5870748,0.16862547,0.9011191,0.873286,0.9043953,0.9052002,0.62344617,0.06873463
540,audio_540.wav,0.575997531414032,0.4477725923061371,0.5760164260864258,0.4477821886539459,1.8894672393798828e-05,9.59634780883789e-06,0.32842565,0.81368655,0.28746718,0.011788726,0.39727587,0.75991184,0.4918929,0.752495,0.3788929,0.015214106
541,audio_541.wav,0.575997531414032,0.4477725923061371,0.5759735703468323,0.44862955808639526,-2.396106719970703e-05,0.0008569657802581787,0.54093826,0.0856716,0.44731903,0.9756695,0.73798454,0.80832356,0.62030953,0.80572426,0.42340806,0.017216504
542,audio_542.wav,0.575997531414032,0.4477725923061371,0.5759369134902954,0.4487346410751343,-6.0617923736572266e-05,0.0009620487689971924,0.4457432,0.06599581,0.15984303,0.7856108,0.20332319,0.8135486,0.6417967,0.8127655,0.43136516,0.017524544
543,audio_543.wav,0.575997531414032,0.4477725923061371,0.5759481191635132,0.44867974519729614,-4.941225051879883e-05,0.0009071528911590576,0.80615884,0.28208524,0.840143,0.7734402,0.13423777,0.8383957,0.747872,0.84967923,0.4843219,0.023264337
544,audio_544.wav,0.575997531414032,0.4477725923061371,0.5760272741317749,0.44491660594940186,2.9742717742919922e-05,-0.0028559863567352295,0.3280993,0.9496188,0.68854535,0.6352203,0.9400879,0.86755735,0.88171023,0.8955701,0.59339887,0.0534496
545,audio_545.wav,0.575997531414032,0.4477725923061371,0.5759990215301514,0.448445588350296,1.4901161193847656e-06,0.0006729960441589355,0.6474308,0.5774715,0.346345,0.27792197,0.0871321,0.73830473,0.45090288,0.730331,0.3672781,0.015904674
546,audio_546.wav,0.575997531414032,0.4477725923061371,0.5759496688842773,0.44668078422546387,-4.786252975463867e-05,-0.0010918080806732178,0.23392475,0.81104124,0.20358968,0.5058146,0.68999493,0.86064684,0.84304255,0.8817902,0.55296105,0.037960254
547,audio_547.wav,0.575997531414032,0.4477725923061371,0.575982928276062,0.4494685232639313,-1.4603137969970703e-05,0.0016959309577941895,0.0620746,0.85012376,0.44107044,0.13380808,0.62051666,0.7525806,0.47830048,0.74532026,0.37434462,0.015128071
548,audio_548.wav,0.575997531414032,0.4477725923061371,0.5759692192077637,0.4481073319911957,-2.8312206268310547e-05,0.00033473968505859375,0.5174399,0.6896139,0.6976141,0.88974524,0.193596,0.7700238,0.51046044,0.76159513,0.38411024,0.014971236
549,audio_549.wav,0.575997531414032,0.4477725923061371,0.5760771632194519,0.45049571990966797,7.963180541992188e-05,0.002723127603530884,0.94652504,0.9456307,0.57469636,0.8307444,0.7590991,0.8726963,0.9103111,0.90773165,0.6331815,0.074500866
550,audio_550.wav,0.575997531414032,0.4477725923061371,0.5759848356246948,0.44881993532180786,-1.2695789337158203e-05,0.0010473430156707764,0.71495026,0.16517305,0.051714063,0.24862266,0.19537425,0.81631595,0.65334123,0.8183619,0.43571752,0.018124063
551,audio_551.wav,0.575997531414032,0.4477725923061371,0.5760104656219482,0.45100462436676025,1.2934207916259766e-05,0.003232032060623169,0.78199923,0.8780422,0.82197607,0.8802585,0.15940231,0.8768124,0.91568893,0.9121521,0.63971704,0.076427415
552,audio_552.wav,0.575997531414032,0.4477725923061371,0.5760970711708069,0.45042216777801514,9.953975677490234e-05,0.0026495754718780518,0.82166964,0.6725958,0.88698083,0.36666209,0.8370872,0.86928076,0.9039753,0.9038315,0.6236752,0.07224137
553,audio_553.wav,0.575997531414032,0.4477725923061371,0.576183557510376,0.45927882194519043,0.00018602609634399414,0.011506229639053345,0.7488263,0.27736557,0.624103,0.38530004,0.471098,0.8766453,0.93178385,0.9182951,0.66940457,0.10821327
554,audio_554.wav,0.575997531414032,0.4477725923061371,0.5760101675987244,0.4484761357307434,1.2636184692382812e-05,0.0007035434246063232,0.11216444,0.67969644,0.938595,0.9823027,0.13122892,0.71135515,0.40658087,0.7018593,0.3559706,0.017794294
555,audio_555.wav,0.575997531414032,0.4477725923061371,0.5760894417762756,0.4495279788970947,9.191036224365234e-05,0.0017553865909576416,0.18836564,0.99568176,0.41971278,0.6784285,0.8373241,0.8699788,0.88271606,0.8976892,0.59383005,0.051375836
556,audio_556.wav,0.575997531414032,0.4477725923061371,0.5760965943336487,0.4516095817089081,9.906291961669922e-05,0.003836989402770996,0.42260003,0.63163245,0.78655744,0.24953383,0.5322309,0.8762157,0.92078084,0.9132592,0.6481942,0.086301796
557,audio_557.wav,0.575997531414032,0.4477725923061371,0.5760435461997986,0.4507347345352173,4.601478576660156e-05,0.0029621422290802,0.007913828,0.4296232,0.02392155,0.5714389,0.8613452,0.69004273,0.37819442,0.6789967,0.35063666,0.020686299
558,audio_558.wav,0.575997531414032,0.4477725923061371,0.5761101245880127,0.446246862411499,0.00011259317398071289,-0.0015257298946380615,0.5762158,0.873105,0.5971414,0.13734668,0.971371,0.84011763,0.7793407,0.8568534,0.50997627,0.029758226
559,audio_559.wav,0.575997531414032,0.4477725923061371,0.5759943723678589,0.44618499279022217,-3.159046173095703e-06,-0.001587599515914917,0.94969845,0.7776833,0.18367124,0.4643486,0.08934498,0.86577433,0.86358255,0.89033973,0.57305485,0.04293036
560,audio_560.wav,0.575997531414032,0.4477725923061371,0.5761280059814453,0.4492437541484833,0.00013047456741333008,0.0014711618423461914,0.20337409,0.7950999,0.8706695,0.3419038,0.5683613,0.8733987,0.9070695,0.90639514,0.62693834,0.0710108
561,audio_561.wav,0.575997531414032,0.4477725923061371,0.5760046243667603,0.4503932297229767,7.092952728271484e-06,0.0026206374168395996,0.8123892,0.41874135,0.6276043,0.9278957,0.5242111,0.87319046,0.89944595,0.90426844,0.61565375,0.062131785
562,audio_562.wav,0.575997531414032,0.4477725923061371,0.5760124921798706,0.4478618800640106,1.4960765838623047e-05,8.928775787353516e-05,0.8414856,0.5481481,0.5921151,0.9830905,0.9757052,0.6597416,0.34600168,0.64576447,0.34708157,0.027023438
563,audio_563.wav,0.575997531414032,0.4477725923061371,0.5760196447372437,0.44753560423851013,2.2113323211669922e-05,-0.00023698806762695312,0.6120065,0.6628209,0.0073438287,0.66675055,0.32657063,0.7722132,0.5144715,0.7637345,0.38497636,0.014801829
564,audio_564.wav,0.575997531414032,0.4477725923061371,0.5759782791137695,0.44947054982185364,-1.9252300262451172e-05,0.0016979575157165527,0.26121515,0.5004313,0.57797945,0.8553018,0.8023975,0.7522251,0.4752922,0.7444552,0.3744429,0.015585263
565,audio_565.wav,0.575997531414032,0.4477725923061371,0.5760579109191895,0.45035630464553833,6.03795051574707e-05,0.002583712339401245,0.7683427,0.60553616,0.26552892,0.44271666,0.5679899,0.8738582,0.91115147,0.9082384,0.63387173,0.07503826
566,audio_566.wav,0.575997531414032,0.4477725923061371,0.576033353805542,0.4508800208568573,3.5822391510009766e-05,0.003107428550720215,0.46639752,0.952271,0.5884597,0.9525389,0.5692592,0.8714122,0.8934932,0.9017123,0.60815483,0.05819912
567,audio_567.wav,0.575997531414032,0.4477725923061371,0.5761580467224121,0.45927658677101135,0.00016051530838012695,0.011503994464874268,0.46850425,0.7078375,0.47554457,0.78630686,0.62787694,0.87624013,0.92985666,0.91716003,0.6658753,0.10510301
568,audio_568.wav,0.575997531414032,0.4477725923061371,0.5760674476623535,0.4516831040382385,6.99162483215332e-05,0.00391051173210144,0.22687387,0.015307307,0.70974576,0.698234,0.7705971,0.8716646,0.89619666,0.9023246,0.6112581,0.060815204
569,audio_569.wav,0.575997531414032,0.4477725923061371,0.5760573148727417,0.4452361464500427,5.97834587097168e-05,-0.0025364458560943604,0.30612397,0.12857103,0.75156593,0.08404982,0.72590876,0.69240904,0.38140056,0.6815362,0.35113773,0.020211378
570,audio_570.wav,0.575997531414032,0.4477725923061371,0.575998842716217,0.4524686932563782,1.3113021850585938e-06,0.004696100950241089,0.6837416,0.09598476,0.454305,0.44380563,0.010816991,0.7250243,0.42760104,0.71674794,0.36106434,0.016502665
571,audio_571.wav,0.575997531414032,0.4477725923061371,0.5759339928627014,0.4486536681652069,-6.35385513305664e-05,0.0008810758590698242,0.91865844,0.18333036,0.94767445,0.0351848,0.14680725,0.825616,0.69409055,0.83158034,0.45590222,0.01959767
572,audio_572.wav,0.575997531414032,0.4477725923061371,0.5760055184364319,0.44822460412979126,7.987022399902344e-06,0.0004520118236541748,0.19332713,0.9349793,0.37911147,0.046881855,0.5993002,0.76813143,0.5072754,0.7607909,0.3828928,0.014920675
