,id,audio_file,x_b,x_d,y_hat_b,y_hat_d,brightness_diff,depth_diff,p_drive,p_muffle,p_output_db,p_hat_drive,p_hat_muffle,p_hat_output_db,class,x_emb_n=0,y_emb_n=0,colour_n=0,x_emb_n=5,y_emb_n=5,colour_n=5,x_emb_n=10,y_emb_n=10,colour_n=10,x_emb_n=25,y_emb_n=25,colour_n=25,x_emb_n=100,y_emb_n=100,colour_n=100
247,247,audio_247.wav,0.6104051470756531,0.4509032666683197,0.5081449151039124,0.5724337697029114,-0.1022602319717407,0.1215305030345916,0.43609816,0.6061885,0.49735737,0.72028244,0.4925914,0.44815212,-1,2.6510556,13.661101,#a6c57f,2.3173823,17.442308,#b1cf7f,8.358876,15.213111,#b4c87f,6.527581,20.310385,#4de57f,6.885685,18.53925,#b4d57f
248,248,audio_248.wav,0.6104051470756531,0.4509032666683197,0.523097813129425,0.5598401427268982,-0.087307333946228,0.1089368760585784,0.52391416,0.23872727,0.676061,0.6526421,0.41605958,0.41827628,-1,-1.03643,11.741953,#296a7f,-2.034247,16.325352,#1c947f,4.0268655,14.960474,#24b67f,10.56282,19.276463,#d6a77f,2.5664396,17.319921,#20917f
249,249,audio_249.wav,0.6104051470756531,0.4509032666683197,0.520691454410553,0.5611067414283752,-0.0897136926651001,0.1102034747600555,0.16762018,0.3330438,0.4470405,0.6199549,0.43214062,0.41995442,-1,-0.42497087,11.02995,#3e487f,-0.91605085,15.119746,#42547f,4.81704,14.262956,#3f847f,9.614084,18.138988,#b6627f,3.5588036,16.340324,#425b7f
250,250,audio_250.wav,0.6104051470756531,0.4509032666683197,0.5295564532279968,0.554080069065094,-0.0808486938476562,0.1031768023967742,0.2688781,0.27499712,0.58845925,0.61259925,0.38955364,0.4113265,-1,0.53005445,11.606485,#5e637f,-0.14437364,15.48927,#5d677f,5.4671426,14.355609,#548b7f,9.032917,18.402807,#a2727f,4.3338246,16.575195,#5d687f
251,251,audio_251.wav,0.6104051470756531,0.4509032666683197,0.4925048053264618,0.5827663540840149,-0.1179003417491912,0.1318630874156952,0.07107377,0.53824574,0.9959037,0.7009206,0.5657322,0.45077407,-1,2.9639006,10.857249,#b1407f,2.0282087,14.541653,#a7357f,6.8193636,12.741462,#81177f,7.2477703,17.064758,#66227f,6.2064395,15.673769,#9d367f
252,252,audio_252.wav,0.6104051470756531,0.4509032666683197,0.450829416513443,0.6258797645568848,-0.15957573056221,0.174976497888565,0.027618468,0.9573332,0.4230699,0.74974513,0.8078042,0.53747267,-1,3.9206254,11.4112425,#d15a7f,3.1142821,15.024805,#cc4e7f,8.228007,12.65724,#b0117f,6.0055904,17.316387,#3b317f,7.5519514,15.980398,#cb477f
253,253,audio_253.wav,0.6104051470756531,0.4509032666683197,0.4721686840057373,0.6054782867431641,-0.1382364630699157,0.1545750200748443,0.06870741,0.78422546,0.6426056,0.7218544,0.67632204,0.4778468,-1,3.776074,11.429441,#cd5b7f,3.0392854,15.072405,#c9517f,7.779621,12.609142,#a10e7f,6.272217,17.397207,#45367f,7.1951175,16.041655,#be4a7f
254,254,audio_254.wav,0.6104051470756531,0.4509032666683197,0.5427019000053406,0.5458937883377075,-0.0677032470703125,0.0949905216693878,0.81922364,0.21861231,0.97162116,0.5530745,0.3317066,0.41542718,-1,-0.9613677,12.559762,#2c917f,-1.026891,16.125595,#3f897f,4.873342,15.587371,#40e37f,10.022738,19.173422,#c4a07f,3.1753376,17.619085,#35a27f
255,255,audio_255.wav,0.6104051470756531,0.4509032666683197,0.5141249895095825,0.5642496347427368,-0.0962801575660705,0.1133463680744171,0.95351875,0.45889992,0.7266341,0.6694348,0.46350506,0.42828205,-1,1.6086859,12.761911,#839b7f,0.90910304,16.479036,#819c7f,7.038707,15.113284,#88c17f,7.9893513,19.367445,#7fac7f,5.272074,18.105337,#7dbd7f
256,256,audio_256.wav,0.6104051470756531,0.4509032666683197,0.5402582883834839,0.5473297238349915,-0.0701468586921691,0.0964264571666717,0.70118827,0.26769823,0.13839334,0.6457264,0.3432225,0.40964392,-1,-0.09229394,11.880523,#49707f,-0.64167243,16.140198,#4c8a7f,4.960673,15.107702,#43c17f,9.560351,18.932602,#b4927f,3.658376,17.083574,#46847f
257,257,audio_257.wav,0.6104051470756531,0.4509032666683197,0.4925070106983185,0.582940399646759,-0.1178981363773346,0.1320371329784393,0.38381827,0.6202621,0.13574666,0.7215391,0.5708329,0.4591341,-1,2.679683,12.87272,#a7a07f,2.0878828,16.439606,#a99a7f,7.9088225,14.326408,#a5897f,6.8570147,18.926865,#58927f,6.673106,17.403223,#ad967f
258,258,audio_258.wav,0.6104051470756531,0.4509032666683197,0.4788553118705749,0.5956503748893738,-0.1315498352050781,0.144747108221054,0.18925416,0.53339314,0.46456623,0.7282009,0.64307576,0.4750709,-1,2.1456826,12.315642,#95857f,1.7098757,16.152903,#9c8b7f,7.2263603,14.299207,#8f877f,7.4331,18.590147,#6c7d7f,5.9359455,17.235355,#938c7f
259,259,audio_259.wav,0.6104051470756531,0.4509032666683197,0.5250670313835144,0.5561321377754211,-0.0853381156921386,0.1052288711071014,0.3942237,0.3607108,0.9963363,0.6461268,0.41184208,0.4168418,-1,1.5782422,11.528143,#82607f,0.4471704,15.520401,#71697f,6.076899,14.0718775,#68767f,8.354938,18.108917,#8b617f,4.8708134,16.647734,#6f6c7f
260,260,audio_260.wav,0.6104051470756531,0.4509032666683197,0.5145524740219116,0.5639751553535461,-0.0958526730537414,0.1130718886852264,0.5779105,0.3369304,0.9849025,0.6739059,0.4614665,0.42878175,-1,-0.014022243,12.714348,#4c987f,-0.37412524,16.67335,#55a67f,5.4948297,15.616053,#55e57f,9.251961,19.707125,#aac07f,3.8669858,17.980139,#4db67f
261,261,audio_261.wav,0.6104051470756531,0.4509032666683197,0.4601955413818359,0.6217280626296997,-0.1502096056938171,0.17082479596138,0.16488636,0.86262155,0.8030111,0.73017764,0.7486595,0.50269884,-1,4.216374,12.753263,#db9a7f,3.608798,16.155275,#dd8b7f,9.192921,13.464993,#d04b7f,5.4688616,18.455933,#29757f,8.014228,17.130339,#da877f
262,262,audio_262.wav,0.6104051470756531,0.4509032666683197,0.5317618250846863,0.5523911118507385,-0.0786433219909668,0.1014878451824188,0.09367716,0.1828888,0.052651346,0.6161733,0.37999457,0.40965757,-1,0.40571162,10.193057,#5a207f,-0.2524667,14.265004,#59267f,4.7872233,13.163986,#3e367f,9.501555,17.07818,#b2237f,4.2499747,15.398046,#5a277f
263,263,audio_263.wav,0.6104051470756531,0.4509032666683197,0.4583971798419952,0.6153858304023743,-0.1520079672336578,0.1644825637340545,0.8536885,0.87378085,0.28268582,0.767882,0.76017827,0.5333315,-1,4.1198583,14.447699,#d8eb7f,3.6853175,17.631628,#dfda7f,9.735282,14.525989,#e2977f,5.25695,20.368704,#22e87f,8.120657,19.079811,#def37f
264,264,audio_264.wav,0.6104051470756531,0.4509032666683197,0.5269848108291626,0.5567318201065063,-0.0834203362464904,0.1058285534381866,0.76365924,0.32355803,0.07505435,0.65733594,0.40303013,0.41773722,-1,0.34395507,12.387064,#58897f,-0.24675706,16.438866,#599a7f,5.685657,15.226586,#5bc97f,8.916573,19.254477,#9ea57f,4.317198,17.569134,#5c9f7f
265,265,audio_265.wav,0.6104051470756531,0.4509032666683197,0.4584121108055115,0.6235513091087341,-0.1519930362701416,0.1726480424404144,0.032532573,0.95170397,0.07609874,0.7267995,0.7571852,0.50359225,-1,4.006037,11.487524,#d45e7f,3.30543,15.20678,#d2587f,8.218215,12.725784,#af167f,6.0233293,17.36109,#3c347f,7.519058,16.153036,#ca507f
266,266,audio_266.wav,0.6104051470756531,0.4509032666683197,0.5361509919166565,0.5518093705177307,-0.0742541551589965,0.100906103849411,0.5929489,0.16136765,0.56593466,0.5600271,0.36083138,0.4165315,-1,-1.1659507,11.872467,#25707f,-1.2818991,15.717079,#36737f,4.2574677,15.642932,#2ce77f,10.294941,19.275099,#cda77f,2.922633,17.377478,#2d947f
267,267,audio_267.wav,0.6104051470756531,0.4509032666683197,0.5276150703430176,0.5560779571533203,-0.0827900767326355,0.1051746904850006,0.8635301,0.332532,0.3621632,0.63263977,0.39963222,0.41407272,-1,-0.6004229,12.092158,#387b7f,-1.1338843,15.971725,#3b817f,4.764389,15.374092,#3dd47f,9.980951,19.285568,#c2a77f,3.2929232,17.246956,#398d7f
268,268,audio_268.wav,0.6104051470756531,0.4509032666683197,0.4492158889770508,0.6277288198471069,-0.1611892580986023,0.1768255531787872,0.19922173,0.7801494,0.77631366,0.7540759,0.8171926,0.54615515,-1,4.4896293,12.692285,#e5977f,4.0725822,16.26844,#ed917f,9.46283,13.464964,#d94b7f,4.923832,18.683594,#17837f,8.222471,17.28632,#e28f7f
269,269,audio_269.wav,0.6104051470756531,0.4509032666683197,0.5341174006462097,0.5505406856536865,-0.0762877464294433,0.0996374189853668,0.01760286,0.1974451,0.39843225,0.56323797,0.3697254,0.4139359,-1,0.48421004,9.989686,#5d167f,-0.1692472,13.845626,#5c107f,5.027146,12.816338,#461d7f,9.418001,16.818651,#af137f,4.334515,15.1809635,#5d1b7f
270,270,audio_270.wav,0.6104051470756531,0.4509032666683197,0.4884296059608459,0.584892749786377,-0.1219755411148071,0.1339894831180572,0.006531,0.63463795,0.19013792,0.6698804,0.59212905,0.4444178,-1,3.2917385,10.937631,#bc447f,2.5642266,14.7234,#b93e7f,7.344396,12.6408205,#92107f,6.7652664,17.162968,#55287f,6.7783904,15.786079,#b03c7f
271,271,audio_271.wav,0.6104051470756531,0.4509032666683197,0.5231315493583679,0.5599145293235779,-0.0872735977172851,0.1090112626552581,0.47964412,0.32407874,0.83815587,0.6878782,0.41540807,0.42657962,-1,0.31299156,13.006827,#57a67f,-0.13409345,16.974007,#5db67f,5.9376316,15.708604,#64eb7f,8.902205,19.77737,#9ec57f,4.255181,18.257215,#5ac57f
272,272,audio_272.wav,0.6104051470756531,0.4509032666683197,0.529601514339447,0.554876983165741,-0.080803632736206,0.1039737164974212,0.446729,0.37049317,0.47781754,0.65173775,0.3901864,0.41430786,-1,0.34509918,11.704765,#58687f,-0.39749476,15.849371,#547a7f,5.4081836,14.8132105,#52ab7f,9.3668585,19.036901,#ae987f,4.1024055,17.058565,#55837f
273,273,audio_273.wav,0.6104051470756531,0.4509032666683197,0.5542171597480774,0.5378010869026184,-0.0561879873275756,0.0868978202342987,0.27964544,0.12346029,0.27958578,0.3972096,0.2783378,0.42987064,-1,-1.2434844,11.477254,#225d7f,-1.4546238,15.885648,#307c7f,4.0798407,14.930981,#26b47f,10.507874,18.883274,#d48f7f,2.7002923,16.903517,#257a7f
274,274,audio_274.wav,0.6104051470756531,0.4509032666683197,0.4523380100727081,0.620459794998169,-0.1580671370029449,0.1695565283298492,0.038428605,0.9217841,0.96714914,0.719599,0.798187,0.5153294,-1,4.141681,11.947378,#d9747f,3.4436069,15.376024,#d7617f,8.628616,12.885082,#bd227f,5.7187896,17.604143,#32427f,7.803767,16.361238,#d35c7f
275,275,audio_275.wav,0.6104051470756531,0.4509032666683197,0.5056890845298767,0.5705572962760925,-0.1047160625457763,0.1196540296077728,0.11733252,0.42827153,0.93794936,0.6981583,0.50460505,0.4398069,-1,1.5919173,11.251502,#82527f,1.3524655,14.972259,#904c7f,6.4971294,13.320373,#76417f,7.8227434,17.674255,#79477f,5.54733,16.162813,#86517f
276,276,audio_276.wav,0.6104051470756531,0.4509032666683197,0.4966148436069488,0.5787118673324585,-0.1137903034687042,0.1278086006641388,0.52707297,0.47372878,0.27892846,0.7104596,0.54860127,0.45057118,-1,1.5062327,13.706408,#80c87f,1.3012667,17.203897,#8ec37f,7.317486,15.610514,#92e47f,7.75903,20.271397,#77e27f,5.664719,18.663048,#8adc7f
277,277,audio_277.wav,0.6104051470756531,0.4509032666683197,0.470222920179367,0.6073697805404663,-0.140182226896286,0.1564665138721466,0.95171016,0.68322146,0.020802557,0.71721053,0.68618757,0.47851416,-1,2.2023149,12.885788,#97a07f,1.7907549,16.342144,#9f957f,7.408821,14.702033,#95a47f,7.2425294,19.312794,#65a97f,5.9874845,17.693754,#95a67f
278,278,audio_278.wav,0.6104051470756531,0.4509032666683197,0.5056980848312378,0.5724936127662659,-0.1047070622444152,0.1215903460979461,0.07487339,0.42842412,0.11883712,0.71450895,0.504586,0.4480511,-1,1.4293561,10.001602,#7d177f,0.6731239,13.943317,#79157f,5.7226405,12.61095,#5d0e7f,8.584354,16.732103,#930e7f,4.899062,15.105606,#70167f
279,279,audio_279.wav,0.6104051470756531,0.4509032666683197,0.4583971798419952,0.615385890007019,-0.1520079672336578,0.1644826233386993,0.89903516,0.83124626,0.5543464,0.76885337,0.7582393,0.53345686,-1,4.2535934,14.448984,#ddeb7f,3.6750364,18.16349,#dff67f,9.867915,15.309234,#e6cf7f,5.316066,20.592798,#24f67f,8.365073,18.963366,#e6ec7f
280,280,audio_280.wav,0.6104051470756531,0.4509032666683197,0.5210620760917664,0.560858428478241,-0.0893430709838867,0.1099551618099212,0.6244935,0.24565661,0.49526042,0.62007284,0.4303984,0.41615027,-1,-1.2494116,11.755238,#226b7f,-1.7161,15.965923,#27817f,4.1306996,15.060237,#28bd7f,10.4705305,19.087757,#d39b7f,2.754099,17.123812,#27867f
281,281,audio_281.wav,0.6104051470756531,0.4509032666683197,0.4601848423480987,0.6218113899230957,-0.1502203047275543,0.170908123254776,0.9498159,0.740341,0.26274884,0.75942737,0.7471056,0.52127385,-1,3.5196536,13.8378525,#c4ce7f,3.375199,17.856066,#d5e57f,9.470836,15.090942,#d9bf7f,5.3549333,20.175964,#25dd7f,8.010761,18.87596,#dae77f
282,282,audio_282.wav,0.6104051470756531,0.4509032666683197,0.5188616514205933,0.5611622333526611,-0.0915434956550598,0.1102589666843414,0.7338153,0.432514,0.50902265,0.6848233,0.44093674,0.42856655,-1,2.0745642,13.806158,#93cc7f,1.3064903,17.488667,#8ed27f,7.4487295,15.598707,#96e47f,7.4640527,20.04876,#6dd57f,5.8123074,18.836725,#8fe57f
283,283,audio_283.wav,0.6104051470756531,0.4509032666683197,0.5018755197525024,0.5738744735717773,-0.1085296273231506,0.1229712069034576,0.08780807,0.56498414,0.39719546,0.696378,0.52351576,0.44260502,-1,1.9192643,10.933726,#8e437f,1.124206,14.825429,#88447f,6.3064346,13.262666,#703d7f,8.102465,17.344952,#83337f,5.5089684,16.007368,#85487f
284,284,audio_284.wav,0.6104051470756531,0.4509032666683197,0.4681514203548431,0.6118758320808411,-0.1422537267208099,0.1609725654125213,0.7722594,0.65420896,0.16956425,0.7223079,0.7028494,0.4851236,-1,3.7917795,14.738151,#cdf97f,2.6795197,17.30153,#bdc87f,8.989248,14.948484,#c9b57f,5.9193587,20.059235,#39d67f,7.312852,18.91676,#c2ea7f
285,285,audio_285.wav,0.6104051470756531,0.4509032666683197,0.554411768913269,0.5326504111289978,-0.055993378162384,0.0817471444606781,0.27553666,0.05651903,0.40513045,0.45941132,0.27817678,0.41852725,-1,-1.0286738,10.581909,#2a337f,-1.6017493,14.801471,#2b437f,3.8014297,14.152759,#1d7c7f,10.695603,17.900393,#db547f,2.8792734,16.039108,#2b4a7f
286,286,audio_286.wav,0.6104051470756531,0.4509032666683197,0.4664667248725891,0.6139644980430603,-0.1439384222030639,0.1630612313747406,0.80155265,0.77762496,0.30924088,0.76051897,0.7125475,0.5125999,-1,3.9145749,13.191115,#d1af7f,3.4322639,17.241096,#d7c57f,9.462404,14.598121,#d99c7f,5.253306,19.622152,#22bb7f,7.919723,18.298431,#d7c77f
287,287,audio_287.wav,0.6104051470756531,0.4509032666683197,0.4886471927165985,0.5873307585716248,-0.1217579543590545,0.136427491903305,0.9003853,0.59063715,0.6029219,0.73098415,0.5887083,0.4659762,-1,2.4574986,13.957954,#a0d47f,1.6031207,17.437447,#98cf7f,8.356137,15.426148,#b4d77f,6.8892856,20.427076,#59ec7f,6.5025578,18.991323,#a7ee7f
288,288,audio_288.wav,0.6104051470756531,0.4509032666683197,0.5230786204338074,0.559599757194519,-0.0873265266418457,0.1086964905261993,0.83155847,0.22375184,0.16243023,0.63085246,0.41959757,0.41596583,-1,-1.0915028,11.957411,#28747f,-1.4311393,15.651613,#31707f,4.37173,15.150131,#30c47f,10.447287,18.499453,#d2787f,2.7559175,16.925213,#277b7f
289,289,audio_289.wav,0.6104051470756531,0.4509032666683197,0.4568034410476684,0.6161511540412903,-0.1536017060279846,0.1652478873729705,0.78108287,0.8881563,0.058909893,0.7626817,0.7677297,0.53113043,-1,4.8247275,14.1768055,#f0de7f,4.2481437,17.14131,#f3bf7f,10.062423,14.199952,#ed807f,4.286057,19.46252,#01b27f,8.576014,17.97355,#eeb57f
290,290,audio_290.wav,0.6104051470756531,0.4509032666683197,0.4618286490440368,0.6201658844947815,-0.1485764980316162,0.1692626178264618,0.937673,0.74348956,0.98604554,0.76675797,0.7367284,0.523905,-1,2.9424136,13.936312,#b0d37f,2.7148116,18.148224,#bef57f,8.936395,15.738915,#c7ee7f,6.236604,20.625298,#43f87f,6.984729,18.757309,#b7e17f
291,291,audio_291.wav,0.6104051470756531,0.4509032666683197,0.5316721200942993,0.5517016053199768,-0.0787330269813537,0.1007983386516571,0.027152061,0.35216022,0.46219766,0.54659444,0.3781555,0.41907808,-1,1.5720536,10.169966,#821f7f,1.0201436,14.272061,#84267f,5.9585133,12.669006,#64127f,8.299411,16.823645,#89137f,5.2398334,15.2963505,#7c217f
292,292,audio_292.wav,0.6104051470756531,0.4509032666683197,0.5318004488945007,0.5531003475189209,-0.0786046981811523,0.1021970808506012,0.19501877,0.32308388,0.34533834,0.64618844,0.3756382,0.4118025,-1,0.94463915,11.383167,#6d597f,0.4096765,15.133351,#70547f,5.7671933,13.830974,#5e657f,8.779663,17.915241,#9a557f,4.741438,16.27697,#6b577f
293,293,audio_293.wav,0.6104051470756531,0.4509032666683197,0.4739522039890289,0.6040777564048767,-0.1364529430866241,0.153174489736557,0.20483589,0.7650418,0.9662585,0.74692404,0.6655401,0.490821,-1,3.947304,12.491348,#d28e7f,3.2847457,15.982832,#d2827f,8.7472105,13.567017,#c1527f,5.848956,18.44935,#36757f,7.7771153,16.982752,#d27e7f
294,294,audio_294.wav,0.6104051470756531,0.4509032666683197,0.5206772089004517,0.5618363618850708,-0.0897279381752014,0.1109330952167511,0.17879856,0.4561447,0.07116717,0.68133545,0.4324376,0.4267475,-1,1.4730854,11.776387,#7e6c7f,1.09245,15.571796,#876c7f,6.3216553,13.990237,#70717f,7.9661202,18.167204,#7e647f,5.2554984,16.67411,#7c6d7f
295,295,audio_295.wav,0.6104051470756531,0.4509032666683197,0.5125451683998108,0.5670061707496643,-0.0978599786758422,0.1161029040813446,0.5158819,0.55105025,0.12060338,0.7020615,0.47119123,0.43798092,-1,1.2923596,13.486896,#78bd7f,0.78504586,17.021128,#7cb97f,6.5883703,15.645711,#79e77f,8.061113,19.918295,#81cd7f,5.4665036,18.319992,#83c97f
296,296,audio_296.wav,0.6104051470756531,0.4509032666683197,0.4635008573532104,0.6181628108024597,-0.1469042897224426,0.16725954413414,0.89535856,0.7003096,0.5087286,0.76169336,0.727786,0.51705986,-1,3.4026692,13.709818,#c0c87f,2.705002,17.1147,#bebe7f,8.845619,14.761453,#c4a87f,6.282432,19.989891,#45d17f,6.9904275,18.520159,#b7d47f
297,297,audio_297.wav,0.6104051470756531,0.4509032666683197,0.5353955030441284,0.5504449605941772,-0.0750096440315246,0.0995416939258575,0.6873695,0.2343654,0.98523414,0.6247928,0.36464795,0.40915793,-1,-0.0011373529,11.443692,#4c5c7f,-0.70207864,15.485354,#4a677f,4.881128,14.370672,#418c7f,9.589695,18.33462,#b56e7f,3.8165343,16.656044,#4b6c7f
298,298,audio_298.wav,0.6104051470756531,0.4509032666683197,0.4477761685848236,0.6291615962982178,-0.1626289784908294,0.178258329629898,0.7297951,0.98535115,0.20440644,0.76305914,0.8250218,0.5567727,-1,4.882955,14.505341,#f2ee7f,4.4118915,17.899477,#f8e87f,10.506204,14.914372,#fbb37f,4.4314914,20.11328,#06d97f,8.802626,18.857738,#f5e67f
299,299,audio_299.wav,0.6104051470756531,0.4509032666683197,0.461831271648407,0.6200281977653503,-0.1485738754272461,0.1691249310970306,0.8180215,0.8338415,0.5202432,0.76199305,0.7366767,0.51912636,-1,4.733443,13.637794,#edc47f,4.3312716,16.775633,#f5ac7f,10.094363,14.005597,#ee727f,4.7123284,19.371159,#10ac7f,8.649145,17.851973,#f0af7f
300,300,audio_300.wav,0.6104051470756531,0.4509032666683197,0.5117635726928711,0.5658437609672546,-0.0986415743827819,0.1149404942989349,0.124676526,0.46934426,0.9072634,0.6500203,0.47483394,0.42760596,-1,1.4563966,10.988243,#7e467f,0.8346764,15.035156,#7e4f7f,6.1278186,13.864455,#6a687f,8.384192,17.737825,#8c4a7f,5.0494437,16.32883,#755a7f
301,301,audio_301.wav,0.6104051470756531,0.4509032666683197,0.4518573880195617,0.6247497797012329,-0.1585477590560913,0.1738465130329132,0.18515998,0.9604585,0.78679067,0.7414047,0.80312747,0.53028977,-1,4.3852973,13.697862,#e1c77f,4.0643697,17.208767,#ecc37f,10.423032,14.399139,#f98e7f,4.795645,19.705502,#12c07f,8.818051,18.421597,#f6ce7f
302,302,audio_302.wav,0.6104051470756531,0.4509032666683197,0.5317491888999939,0.5525338053703308,-0.0786559581756591,0.1016305387020111,0.29527938,0.08019072,0.9466297,0.6085189,0.37978503,0.41320115,-1,-0.7460879,10.715195,#33397f,-1.3938513,14.953627,#324b7f,4.1571317,14.190271,#297f7f,10.474737,17.895563,#d3547f,3.1600149,16.04565,#354b7f
303,303,audio_303.wav,0.6104051470756531,0.4509032666683197,0.4596348404884338,0.6222803592681885,-0.1507703065872192,0.1713770925998687,0.7225882,0.86268246,0.67662156,0.7371119,0.7534166,0.5080893,-1,3.9336348,14.018641,#d2d67f,3.2843928,17.538305,#d2d57f,9.518726,15.136584,#dbc37f,5.32152,20.283663,#24e37f,7.900543,19.040108,#d7f17f
304,304,audio_304.wav,0.6104051470756531,0.4509032666683197,0.4538397490978241,0.6193979382514954,-0.1565653979778289,0.1684946715831756,0.8103343,0.9161319,0.7864219,0.7627292,0.7856065,0.5363171,-1,5.204029,13.674294,#fdc67f,4.599157,17.140923,#ffbf7f,10.565005,14.130924,#fd7b7f,4.410212,19.791313,#05c67f,8.95157,17.998201,#fab77f
305,305,audio_305.wav,0.6104051470756531,0.4509032666683197,0.4635010361671448,0.6181586384773254,-0.1469041109085083,0.1672553718090057,0.37788987,0.9593926,0.21040761,0.7581508,0.7293482,0.5153469,-1,4.0884843,12.788683,#d79c7f,3.454242,16.221544,#d78e7f,9.105972,13.593214,#cd547f,5.687445,18.587875,#317d7f,7.913137,17.180422,#d7897f
306,306,audio_306.wav,0.6104051470756531,0.4509032666683197,0.4584005773067474,0.6153274774551392,-0.1520045697689056,0.1644242107868194,0.71800137,0.82262284,0.35665232,0.7581972,0.75693184,0.5234632,-1,4.244486,13.701652,#dcc77f,3.9085557,17.482973,#e7d27f,10.16483,14.522086,#f0977f,5.015094,19.98268,#1ad17f,8.467768,18.47647,#ead17f
307,307,audio_307.wav,0.6104051470756531,0.4509032666683197,0.5084850192070007,0.571811318397522,-0.1019201278686523,0.1209080517292022,0.3771941,0.48994988,0.4484601,0.6753416,0.4908425,0.43236324,-1,1.5868272,12.072438,#827a7f,0.97408473,15.933507,#837f7f,6.6795487,14.167302,#7c7d7f,7.7946763,18.416878,#78737f,5.5901375,16.88558,#88797f
