id,audio_file,x_b,x_d,y_hat_b,y_hat_d,brightness_diff,depth_diff,p_l_m_hz,p_m_h_hz,p_l_comp_db,p_m_comp_db,p_h_comp_db,p_l_out_db,p_m_out_db,p_h_out_db,p_attack_s,p_release_ms,p_stereo_width,p_hat_l_m_hz,p_hat_m_h_hz,p_hat_l_comp_db,p_hat_m_comp_db,p_hat_h_comp_db,p_hat_l_out_db,p_hat_m_out_db,p_hat_h_out_db,p_hat_attack_s,p_hat_release_ms,p_hat_stereo_width
164,audio_164.wav,0.5813199877738953,0.3321695923805237,0.5924429893493652,0.3125927448272705,0.01112300157546997,-0.019576847553253174,0.11994511,0.7541761,0.25977165,0.005066395,0.6530545,0.24724507,0.37071174,0.45605236,0.518957,0.16984493,0.45284337,0.7055324,0.23932426,0.34141245,0.3158538,0.5255891,0.34088323,0.49852136,0.46749476,0.4354632,0.469638,0.13752347
165,audio_165.wav,0.5813199877738953,0.3321695923805237,0.5910168886184692,0.31068742275238037,0.009696900844573975,-0.02148216962814331,0.07433337,0.23786592,0.77255857,0.701504,0.7278552,0.2837928,0.975115,0.089465976,0.8009079,0.1699971,0.8747202,0.73010695,0.23902933,0.32702732,0.3126701,0.49712178,0.3148456,0.49830472,0.43939915,0.4394608,0.44203353,0.14455651
166,audio_166.wav,0.5813199877738953,0.3321695923805237,0.5864812135696411,0.4445461630821228,0.00516122579574585,0.11237657070159912,0.016792297,0.053007483,0.076274216,0.9609623,0.43710685,0.66357505,0.17518353,0.22602004,0.82523686,0.7402436,0.17808199,0.409801,0.2407275,0.58541155,0.39406744,0.58230793,0.540353,0.34041226,0.65562123,0.3661844,0.45944393,0.15711598
167,audio_167.wav,0.5813199877738953,0.3321695923805237,0.5104818344116211,0.4651110768318176,-0.07083815336227417,0.13294148445129395,0.1946308,0.034330666,0.42898905,0.41441166,0.026953638,0.9847396,0.014654458,0.50367373,0.16593736,0.36398208,0.3829391,0.33060688,0.26565102,0.7001499,0.45527458,0.4562063,0.54292464,0.23040335,0.5290119,0.3681895,0.35167247,0.21888968
168,audio_168.wav,0.5813199877738953,0.3321695923805237,0.5525029301643372,0.3926156759262085,-0.028817057609558105,0.060446083545684814,0.32504708,0.24564242,0.909465,0.39699697,0.17724991,0.58250767,0.75438523,0.23727852,0.093922555,0.22636747,0.73121125,0.6162449,0.2864635,0.56494504,0.40533668,0.42114946,0.4964718,0.45433787,0.471728,0.48294902,0.43715638,0.19436987
169,audio_169.wav,0.5813199877738953,0.3321695923805237,0.5849160552024841,0.32946497201919556,0.003596067428588867,-0.002704620361328125,0.11846298,0.79657847,0.2304948,0.94668597,0.47279102,0.73037136,0.72864974,0.5065361,0.12352228,0.93838644,0.3507594,0.66644824,0.26420307,0.4559822,0.35141495,0.46769252,0.43133092,0.4944202,0.4641123,0.46992186,0.4724216,0.15484235
170,audio_170.wav,0.5813199877738953,0.3321695923805237,0.5902448296546936,0.312720388174057,0.00892484188079834,-0.019449204206466675,0.04497665,0.58725125,0.84166133,0.6090798,0.29997402,0.14292878,0.38377553,0.13667047,0.9202837,0.43291068,0.3949746,0.7082502,0.24793033,0.3754255,0.32693133,0.48377493,0.35701302,0.49831825,0.4446382,0.45353967,0.45493093,0.14680044
171,audio_171.wav,0.5813199877738953,0.3321695923805237,0.541680634021759,0.4491461217403412,-0.03963935375213623,0.1169765293598175,0.20382774,0.19830847,0.8117231,0.19847369,0.3859052,0.54913956,0.53641474,0.08778238,0.23464346,0.57407784,0.9443709,0.42286184,0.25619692,0.63364697,0.42661962,0.4996387,0.5498511,0.34204465,0.57208335,0.3897584,0.42328632,0.19371265
172,audio_172.wav,0.5813199877738953,0.3321695923805237,0.6211479306221008,0.31070297956466675,0.039827942848205566,-0.021466612815856934,0.71140474,0.063962996,0.54569995,0.7953273,0.42338377,0.44264448,0.109310985,0.848378,0.1891771,0.354519,0.62787825,0.6432519,0.23007901,0.32371983,0.28462622,0.66168207,0.34969768,0.4486282,0.6117619,0.39592522,0.5071383,0.11081165
173,audio_173.wav,0.5813199877738953,0.3321695923805237,0.5312149524688721,0.46421748399734497,-0.05010503530502319,0.1320478916168213,0.43524677,0.5460747,0.57213783,0.7208848,0.8311615,0.69031364,0.13211042,0.7518607,0.036749005,0.53035116,0.30734044,0.38208672,0.25214627,0.6509496,0.43094775,0.50067645,0.5524019,0.30388823,0.57655877,0.37231937,0.4085166,0.19294214
174,audio_174.wav,0.5813199877738953,0.3321695923805237,0.5299397706985474,0.47091758251190186,-0.0513802170753479,0.13874799013137817,0.14707726,0.9982789,0.24763101,0.54119843,0.18207633,0.94103783,0.4276898,0.6932387,0.73420763,0.22266287,0.042234063,0.33165768,0.25349435,0.67914534,0.4421697,0.4875762,0.5502764,0.2560498,0.5684036,0.35371348,0.37370905,0.20321122
175,audio_175.wav,0.5813199877738953,0.3321695923805237,0.5930668115615845,0.3100748062133789,0.011746823787689209,-0.022094786167144775,0.5463354,0.06849748,0.8846792,0.46425223,0.3600484,0.37443143,0.7580028,0.7735343,0.7177649,0.10094452,0.5427748,0.7165964,0.2348584,0.31291777,0.30911952,0.5343689,0.31462222,0.4990054,0.46325436,0.42816186,0.4640631,0.13704075
176,audio_176.wav,0.5813199877738953,0.3321695923805237,0.4876844882965088,0.4217025935649872,-0.09363549947738647,0.0895330011844635,0.7443346,0.88631225,0.6010326,0.4229884,0.61719227,0.8377149,0.4631812,0.8061912,0.8219021,0.83357006,0.97157925,0.5575857,0.3399932,0.74293715,0.45716888,0.27085793,0.45786205,0.18791382,0.28462878,0.5278627,0.24546905,0.24940312
177,audio_177.wav,0.5813199877738953,0.3321695923805237,0.5524401068687439,0.3910455107688904,-0.028879880905151367,0.0588759183883667,0.53933066,0.12561381,0.7773776,0.47209567,0.3260008,0.8953819,0.8683536,0.85772806,0.2784148,0.6581914,0.876497,0.62424165,0.2859548,0.5596888,0.4027914,0.4161566,0.49138394,0.46019185,0.4663313,0.4851675,0.43585208,0.19617231
178,audio_178.wav,0.5813199877738953,0.3321695923805237,0.5931807160377502,0.3063276708126068,0.01186072826385498,-0.02584192156791687,0.6504067,0.088410616,0.30386668,0.85330856,0.29798555,0.29930174,0.50627285,0.26823872,0.056926608,0.5619895,0.286748,0.7388101,0.2322884,0.28666058,0.30213782,0.5243227,0.2850775,0.49821812,0.44706833,0.4237489,0.441525,0.14247048
179,audio_179.wav,0.5813199877738953,0.3321695923805237,0.5279310941696167,0.45009931921958923,-0.053388893604278564,0.11792972683906555,0.58723074,0.6193172,0.9047385,0.4652518,0.9320782,0.6624206,0.5934264,0.80534106,0.16767097,0.2882591,0.41746956,0.42300573,0.26032168,0.6431089,0.43305814,0.4779032,0.5430427,0.32966483,0.5529761,0.39225864,0.40868992,0.20198387
180,audio_180.wav,0.5813199877738953,0.3321695923805237,0.5884091854095459,0.32306036353111267,0.007089197635650635,-0.00910922884941101,0.3775128,0.16634494,0.74078363,0.40143955,0.28430307,0.5272051,0.6698906,0.84580064,0.16916215,0.8471366,0.5864104,0.6745269,0.25105977,0.39545742,0.32918644,0.52035534,0.39262253,0.49537998,0.48423505,0.44510683,0.4820562,0.13878326
181,audio_181.wav,0.5813199877738953,0.3321695923805237,0.523388683795929,0.4101911187171936,-0.05793130397796631,0.07802152633666992,0.653213,0.5638471,0.6036976,0.9541397,0.18021464,0.48994517,0.4039756,0.42862034,0.35353887,0.69113976,0.8420793,0.58615613,0.31319565,0.62928855,0.44842497,0.3532997,0.4902891,0.38696012,0.41156164,0.4926749,0.36235523,0.24227424
182,audio_182.wav,0.5813199877738953,0.3321695923805237,0.5950879454612732,0.30589762330055237,0.01376795768737793,-0.026271969079971313,0.9157101,0.31288666,0.206267,0.40599257,0.2948413,0.1727739,0.24349457,0.06798786,0.4237398,0.01596719,0.4859991,0.73138064,0.22900873,0.26986912,0.29816666,0.55438775,0.27848056,0.4975203,0.46493417,0.41341767,0.45627734,0.1378165
183,audio_183.wav,0.5813199877738953,0.3321695923805237,0.6079615354537964,0.3057401776313782,0.026641547679901123,-0.026429414749145508,0.40265828,0.76449716,0.0025528073,0.16795403,0.23038977,0.07519108,0.38481295,0.9994743,0.045291364,0.73259634,0.33890623,0.7158361,0.2218247,0.24003322,0.2820274,0.6214981,0.26383543,0.47773042,0.52677286,0.3924882,0.47715172,0.12772882
184,audio_184.wav,0.5813199877738953,0.3321695923805237,0.5421532988548279,0.4010758101940155,-0.03916668891906738,0.06890621781349182,0.6885737,0.78274935,0.64581937,0.3424484,0.5044361,0.75813705,0.67775863,0.21461564,0.7251737,0.35157537,0.5978048,0.5937934,0.3049702,0.6062826,0.4344728,0.38498315,0.5062125,0.42172086,0.44867346,0.48526472,0.3952364,0.22641914
185,audio_185.wav,0.5813199877738953,0.3321695923805237,0.5918338894844055,0.3065781593322754,0.010513901710510254,-0.02559143304824829,0.14664567,0.072562635,0.10534567,0.43957812,0.91567415,0.7958828,0.98727185,0.7658244,0.12483597,0.5301134,0.12603062,0.73499614,0.2317588,0.2857581,0.30271766,0.53032243,0.2867441,0.49860653,0.45188823,0.4222471,0.44702917,0.1407617
186,audio_186.wav,0.5813199877738953,0.3321695923805237,0.5791892409324646,0.3355472981929779,-0.002130746841430664,0.0033777058124542236,0.7283372,0.064226866,0.068173885,0.811691,0.3588028,0.8378018,0.7876984,0.76017845,0.9661978,0.7178582,0.3846022,0.6819153,0.2681915,0.46346864,0.3566966,0.4316087,0.4242512,0.49700096,0.4369693,0.48325896,0.4540242,0.16683233
187,audio_187.wav,0.5813199877738953,0.3321695923805237,0.5881478786468506,0.3275218904018402,0.006827890872955322,-0.004647701978683472,0.12317419,0.8463687,0.45652765,0.12967396,0.6966136,0.2972511,0.3062837,0.015793025,0.4390418,0.9522892,0.74220073,0.6522987,0.25998256,0.44449106,0.34625193,0.50076735,0.43281913,0.49251813,0.48916337,0.45726007,0.48564374,0.14577761
188,audio_188.wav,0.5813199877738953,0.3321695923805237,0.47924530506134033,0.4361044466495514,-0.10207468271255493,0.10393485426902771,0.5535382,0.75947946,0.4395119,0.63667834,0.9584596,0.64793414,0.16797602,0.114929736,0.12680084,0.8183124,0.6191298,0.47002956,0.31087708,0.7313981,0.46671736,0.32665035,0.48900005,0.20384534,0.35672495,0.4748149,0.28014445,0.24321742
189,audio_189.wav,0.5813199877738953,0.3321695923805237,0.5915852189064026,0.31053999066352844,0.010265231132507324,-0.02162960171699524,0.4881196,0.7863833,0.638562,0.5415447,0.04591012,0.3222888,0.6083651,0.6325509,0.1138373,0.5033467,0.4636109,0.7258053,0.23721373,0.32111678,0.31136084,0.5100856,0.31353998,0.49861902,0.44702584,0.4357759,0.45051906,0.14138822
190,audio_190.wav,0.5813199877738953,0.3321695923805237,0.5991470217704773,0.4156838357448578,0.01782703399658203,0.0835142433643341,0.8588492,0.61688644,0.69381034,0.08366364,0.92615575,0.39590198,0.12939596,0.70378107,0.32056057,0.9746829,0.4216388,0.45409787,0.24560387,0.55829227,0.38722762,0.5848714,0.5274742,0.37500498,0.63900894,0.38649622,0.481647,0.1521154
191,audio_191.wav,0.5813199877738953,0.3321695923805237,0.5220836400985718,0.46128061413764954,-0.059236347675323486,0.12911102175712585,0.39882612,0.31155694,0.83057517,0.3478884,0.32534814,0.5585063,0.34499246,0.81389934,0.018604398,0.7857389,0.13214976,0.35952413,0.26223642,0.6773939,0.44827956,0.46974486,0.54657423,0.26848853,0.5452338,0.37577298,0.38176483,0.21110584
192,audio_192.wav,0.5813199877738953,0.3321695923805237,0.5987977385520935,0.3048359453678131,0.017477750778198242,-0.02733364701271057,0.61958146,0.7136216,0.82829154,0.08187556,0.27763438,0.08968568,0.79542994,0.95350444,0.0058827996,0.89804894,0.4342987,0.7300189,0.2239722,0.23602484,0.28907025,0.5931535,0.2554933,0.489583,0.49148253,0.3970328,0.46437153,0.13606413
193,audio_193.wav,0.5813199877738953,0.3321695923805237,0.5413398742675781,0.421107679605484,-0.03998011350631714,0.08893808722496033,0.3933108,0.6855003,0.853543,0.81887025,0.487944,0.21030033,0.17262137,0.18156296,0.7536011,0.038594067,0.8295057,0.5338494,0.2702251,0.59818584,0.41589376,0.45717624,0.52425474,0.403919,0.5220266,0.4414212,0.43264994,0.19052352
194,audio_194.wav,0.5813199877738953,0.3321695923805237,0.5925607681274414,0.30634382367134094,0.011240780353546143,-0.02582576870918274,0.3338377,0.7550106,0.45187086,0.41145575,0.988301,0.46577197,0.8910442,0.23704535,0.652953,0.6522225,0.7696538,0.74276966,0.23300025,0.28588963,0.30229276,0.5164719,0.28255433,0.4984329,0.4413902,0.4252584,0.43614745,0.14475948
195,audio_195.wav,0.5813199877738953,0.3321695923805237,0.5891343355178833,0.31104084849357605,0.007814347743988037,-0.021128743886947632,0.5985923,0.07898474,0.37013727,0.5349853,0.34037095,0.8324776,0.89218444,0.5113223,0.715096,0.59956324,0.9197514,0.73100513,0.24030943,0.33360872,0.31582603,0.48569864,0.31731597,0.4985603,0.43316457,0.4440398,0.43799123,0.14743496
196,audio_196.wav,0.5813199877738953,0.3321695923805237,0.5543856024742126,0.3897416591644287,-0.026934385299682617,0.05757206678390503,0.6814159,0.19019073,0.33003896,0.3197431,0.17375922,0.84871155,0.7449903,0.47683257,0.19195443,0.7979567,0.1808759,0.6165339,0.27470377,0.5471642,0.39192703,0.44244897,0.49510193,0.46096066,0.48743477,0.47591716,0.4525311,0.17899853
197,audio_197.wav,0.5813199877738953,0.3321695923805237,0.5727789402008057,0.36352914571762085,-0.0085410475730896,0.03135955333709717,0.56099325,0.9420604,0.52819914,0.7298535,0.31433755,0.6099727,0.58911115,0.78972816,0.22034991,0.7395238,0.54210263,0.6435908,0.26361763,0.49746448,0.37055758,0.4524718,0.4634715,0.48520744,0.4740001,0.47558656,0.46949515,0.16426334
198,audio_198.wav,0.5813199877738953,0.3321695923805237,0.601192057132721,0.4471288323402405,0.019872069358825684,0.1149592399597168,0.15155232,0.4479078,0.56405634,0.87455463,0.82092434,0.65833676,0.35765642,0.6701678,0.44450003,0.63665587,0.809839,0.38672334,0.23924764,0.59064835,0.38997468,0.5944685,0.54429936,0.31949058,0.6764976,0.3525713,0.4477685,0.1565729
199,audio_199.wav,0.5813199877738953,0.3321695923805237,0.6452528238296509,0.30558961629867554,0.06393283605575562,-0.026579976081848145,0.2620319,0.49016756,0.8030364,0.84492993,0.9843351,0.2518584,0.10126102,0.7348018,0.52222854,0.6524016,0.6323854,0.60365075,0.23778409,0.34867948,0.28150204,0.69850767,0.38074827,0.4263495,0.6669294,0.38719055,0.515349,0.10749179
200,audio_200.wav,0.5813199877738953,0.3321695923805237,0.5920026898384094,0.3064628839492798,0.01068270206451416,-0.025706708431243896,0.79687953,0.22117662,0.40722078,0.4592418,0.49441367,0.7580642,0.8751712,0.92999685,0.7744339,0.39925396,0.5913092,0.7311896,0.23062876,0.281381,0.3014576,0.54291683,0.28629047,0.49837807,0.46033323,0.41779798,0.45215562,0.13878842
201,audio_201.wav,0.5813199877738953,0.3321695923805237,0.5921776294708252,0.30615392327308655,0.010857641696929932,-0.026015669107437134,0.24312925,0.8362538,0.47145057,0.04080212,0.19227219,0.051360726,0.96823925,0.15825742,0.536065,0.8862452,0.19489431,0.7381903,0.230015,0.27038214,0.2985873,0.54138124,0.2753373,0.49815243,0.4551049,0.41591394,0.44726476,0.14080964
202,audio_202.wav,0.5813199877738953,0.3321695923805237,0.5081208944320679,0.46352478861808777,-0.07319909334182739,0.1313551962375641,0.23959571,0.24087685,0.6092716,0.38204366,0.8910876,0.7400512,0.21623737,0.07599604,0.06032157,0.25705218,0.93401885,0.33492574,0.27097028,0.7089399,0.46190852,0.44127658,0.5363566,0.21953927,0.5078066,0.37922683,0.3436547,0.22500496
203,audio_203.wav,0.5813199877738953,0.3321695923805237,0.5918542742729187,0.30820366740226746,0.010534286499023438,-0.023965924978256226,0.9658833,0.4993915,0.49787033,0.97082716,0.37202537,0.48707497,0.7117525,0.38507068,0.026111543,0.12146157,0.028696299,0.7284475,0.23767292,0.31907326,0.31093237,0.5076589,0.3107959,0.4989148,0.44437796,0.4356823,0.44604862,0.14282458
204,audio_204.wav,0.5813199877738953,0.3321695923805237,0.5762234926223755,0.34881114959716797,-0.005096495151519775,0.016641557216644287,0.82679456,0.7331446,0.31408882,0.023633182,0.3830309,0.75220245,0.7041404,0.6986605,0.32386297,0.5834066,0.65213424,0.66307896,0.26975673,0.49095407,0.36912996,0.43173787,0.44895583,0.4907197,0.4505283,0.48358935,0.4603722,0.1706547
205,audio_205.wav,0.5813199877738953,0.3321695923805237,0.47174006700515747,0.4546891748905182,-0.10957992076873779,0.1225195825099945,0.23161745,0.89932704,0.9360024,0.56358784,0.52933073,0.8680205,0.4194678,0.58852637,0.7701923,0.13223422,0.84768367,0.36167595,0.30531642,0.76185596,0.476661,0.35989496,0.5063946,0.15042518,0.3871424,0.42875785,0.27424878,0.25269198
206,audio_206.wav,0.5813199877738953,0.3321695923805237,0.5059826374053955,0.4597099721431732,-0.07533735036849976,0.12754037976264954,0.3504398,0.79007035,0.8443988,0.8383449,0.42494768,0.2348327,0.056972504,0.40394598,0.16252387,0.85366106,0.5033006,0.35317293,0.2721729,0.7001022,0.46082366,0.4414686,0.53604335,0.235522,0.50665236,0.38808635,0.35600927,0.2260779
207,audio_207.wav,0.5813199877738953,0.3321695923805237,0.5774850845336914,0.3449508249759674,-0.0038349032402038574,0.012781232595443726,0.19022387,0.67680067,0.21496332,0.10048425,0.7491792,0.84968394,0.69995284,0.24843544,0.5436819,0.5146682,0.90709805,0.6596631,0.26629224,0.4797923,0.36289623,0.45001525,0.4464922,0.4916465,0.46111086,0.476757,0.46785092,0.16258116
208,audio_208.wav,0.5813199877738953,0.3321695923805237,0.4732629358768463,0.4194033443927765,-0.10805705189704895,0.08723375201225281,0.7801699,0.7297215,0.9582053,0.052148044,0.3913868,0.49611896,0.07583177,0.75356317,0.15085584,0.06884104,0.8108965,0.5664591,0.36781177,0.77196914,0.45474252,0.2466437,0.4406962,0.14611964,0.24605386,0.5466874,0.21383055,0.2581715
209,audio_209.wav,0.5813199877738953,0.3321695923805237,0.499006450176239,0.4124395549297333,-0.08231353759765625,0.0802699625492096,0.83815694,0.8698267,0.9441152,0.41624677,0.9352896,0.74403924,0.43943614,0.7307507,0.5870748,0.16862547,0.9011191,0.61723256,0.3363695,0.6968492,0.44400617,0.27679995,0.46371305,0.26786157,0.3062218,0.53811896,0.27381113,0.2461732
210,audio_210.wav,0.5813199877738953,0.3321695923805237,0.4921071529388428,0.4614011347293854,-0.08921283483505249,0.1292315423488617,0.32842565,0.81368655,0.28746718,0.011788726,0.39727587,0.54093826,0.0856716,0.44731903,0.9756695,0.73798454,0.4457432,0.3436245,0.2784101,0.71755767,0.4669153,0.42418754,0.53155196,0.20789348,0.48138753,0.39211303,0.33440524,0.23389415
211,audio_211.wav,0.5813199877738953,0.3321695923805237,0.5913933515548706,0.3079698383808136,0.010073363780975342,-0.024199753999710083,0.06599581,0.15984303,0.7856108,0.20332319,0.80615884,0.28208524,0.840143,0.7734402,0.13423777,0.3280993,0.9496188,0.7244731,0.23430376,0.30552816,0.30675185,0.52899885,0.30586424,0.49876982,0.45660767,0.42760354,0.45692068,0.13829811
212,audio_212.wav,0.5813199877738953,0.3321695923805237,0.5096666216850281,0.409766286611557,-0.07165336608886719,0.07759669423103333,0.68854535,0.6352203,0.9400879,0.6474308,0.5774715,0.346345,0.27792197,0.0871321,0.23392475,0.81104124,0.20358968,0.6228479,0.33015412,0.66283846,0.44293824,0.3007501,0.47296593,0.32821286,0.3410778,0.52795416,0.30973914,0.24551167
213,audio_213.wav,0.5813199877738953,0.3321695923805237,0.5933272838592529,0.30701667070388794,0.012007296085357666,-0.025152921676635742,0.5058146,0.68999493,0.0620746,0.85012376,0.44107044,0.13380808,0.62051666,0.5174399,0.6896139,0.6976141,0.88974524,0.74322516,0.23165722,0.27252987,0.29910186,0.53074616,0.27388507,0.49788433,0.44806793,0.41827062,0.43841857,0.14359045
214,audio_214.wav,0.5813199877738953,0.3321695923805237,0.5222670435905457,0.4610138535499573,-0.05905294418334961,0.1288442611694336,0.193596,0.94652504,0.9456307,0.57469636,0.8307444,0.7590991,0.71495026,0.16517305,0.051714063,0.24862266,0.19537425,0.3596977,0.262642,0.67683333,0.44877374,0.47029254,0.54573965,0.26989886,0.54596615,0.37535292,0.382208,0.21174861
215,audio_215.wav,0.5813199877738953,0.3321695923805237,0.4731387794017792,0.4139174222946167,-0.10818120837211609,0.08174782991409302,0.78199923,0.8780422,0.82197607,0.8802585,0.15940231,0.82166964,0.6725958,0.88698083,0.36666209,0.8370872,0.7488263,0.5957223,0.35960203,0.75098723,0.44912508,0.24824049,0.4417435,0.17774624,0.25752163,0.5479971,0.2236462,0.2518074
216,audio_216.wav,0.5813199877738953,0.3321695923805237,0.591462254524231,0.30892348289489746,0.010142266750335693,-0.02324610948562622,0.27736557,0.624103,0.38530004,0.471098,0.11216444,0.67969644,0.938595,0.9823027,0.13122892,0.18836564,0.99568176,0.7315786,0.23331864,0.29647225,0.30486706,0.52589643,0.29615465,0.49896193,0.4524632,0.4253696,0.44843644,0.14047655
217,audio_217.wav,0.5813199877738953,0.3321695923805237,0.45918989181518555,0.426607608795166,-0.12213009595870972,0.09443801641464233,0.41971278,0.6784285,0.8373241,0.42260003,0.63163245,0.78655744,0.24953383,0.5322309,0.007913828,0.4296232,0.02392155,0.50303376,0.37524158,0.79857934,0.4650009,0.24890971,0.4387026,0.10918582,0.24044256,0.52601194,0.20123805,0.2704155
218,audio_218.wav,0.5813199877738953,0.3321695923805237,0.5954927206039429,0.3052394688129425,0.014172732830047607,-0.026930123567581177,0.5714389,0.8613452,0.5762158,0.873105,0.5971414,0.13734668,0.971371,0.94969845,0.7776833,0.18367124,0.4643486,0.7408254,0.22867621,0.23944142,0.29263264,0.56839794,0.25303674,0.49733433,0.4659876,0.40167493,0.44817135,0.14356087
219,audio_219.wav,0.5813199877738953,0.3321695923805237,0.5829410552978516,0.32926055788993835,0.0016210675239562988,-0.002909034490585327,0.08934498,0.20337409,0.7950999,0.8706695,0.3419038,0.5683613,0.8123892,0.41874135,0.6276043,0.9278957,0.5242111,0.67132205,0.26719722,0.4636377,0.354754,0.45156917,0.4334096,0.49584252,0.45406488,0.47609088,0.46582937,0.16076748
220,audio_220.wav,0.5813199877738953,0.3321695923805237,0.5748093128204346,0.34974926710128784,-0.006510674953460693,0.01757967472076416,0.8414856,0.5481481,0.5921151,0.9830905,0.9757052,0.6120065,0.6628209,0.0073438287,0.66675055,0.32657063,0.26121515,0.66560155,0.27452487,0.5021589,0.37665153,0.41340607,0.45069173,0.491163,0.43817422,0.4906884,0.45079035,0.18088794
221,audio_221.wav,0.5813199877738953,0.3321695923805237,0.4703858196735382,0.4332370460033417,-0.11093416810035706,0.101067453622818,0.5004313,0.57797945,0.8553018,0.8023975,0.7683427,0.60553616,0.26552892,0.44271666,0.5679899,0.46639752,0.952271,0.47876662,0.33934033,0.77695304,0.46512225,0.28206182,0.46337676,0.13958168,0.28979793,0.49990276,0.23078933,0.2558183
222,audio_222.wav,0.5813199877738953,0.3321695923805237,0.5961720943450928,0.3050752878189087,0.01485210657119751,-0.02709430456161499,0.5884597,0.9525389,0.5692592,0.46850425,0.7078375,0.47554457,0.78630686,0.62787694,0.22687387,0.015307307,0.70974576,0.73448896,0.22696097,0.24853644,0.29311067,0.5716141,0.26238143,0.49491236,0.47449896,0.40394294,0.45528737,0.13847248
223,audio_223.wav,0.5813199877738953,0.3321695923805237,0.5959627032279968,0.3061242401599884,0.014642715454101562,-0.02604535222053528,0.698234,0.7705971,0.30612397,0.12857103,0.75156593,0.08404982,0.72590876,0.6837416,0.09598476,0.454305,0.44380563,0.73388076,0.22668341,0.25012988,0.29382834,0.56963396,0.26365107,0.49527943,0.47279137,0.40543267,0.45706543,0.13833383
224,audio_224.wav,0.5813199877738953,0.3321695923805237,0.6040741801261902,0.3076120913028717,0.022754192352294922,-0.024557501077651978,0.010816991,0.91865844,0.18333036,0.94767445,0.0351848,0.14680725,0.19332713,0.9349793,0.37911147,0.046881855,0.5993002,0.7002922,0.22362961,0.27455747,0.2883808,0.613176,0.2951202,0.47550425,0.53226924,0.40125388,0.48503318,0.121685006
225,audio_225.wav,0.5813199877738953,0.3321695923805237,0.48648643493652344,0.41962894797325134,-0.09483355283737183,0.08745935559272766,0.7135296,0.6036743,0.9538745,0.915954,0.8170148,0.8801658,0.65626746,0.24088717,0.8497726,0.6952186,0.61845726,0.5734735,0.3394763,0.73346215,0.45628712,0.27085158,0.45591164,0.20145373,0.2858966,0.5328185,0.25024384,0.2477388
226,audio_226.wav,0.5813199877738953,0.3321695923805237,0.5921819806098938,0.3072187900543213,0.010861992835998535,-0.024950802326202393,0.8493048,0.24735206,0.6772726,0.6154592,0.64228565,0.45735478,0.81078225,0.2997576,0.5380026,0.451553,0.22387302,0.736076,0.22990505,0.26710755,0.29835612,0.5481149,0.27431723,0.4982219,0.4589895,0.413782,0.45118994,0.13994156
227,audio_227.wav,0.5813199877738953,0.3321695923805237,0.6074051856994629,0.3969215452671051,0.026085197925567627,0.06475195288658142,0.010173857,0.8429406,0.6128448,0.19217461,0.4976707,0.5189235,0.2844352,0.34063256,0.18332171,0.26423222,0.042841077,0.49333423,0.24871203,0.5217175,0.36852092,0.60461545,0.50963897,0.40226126,0.6380214,0.4006576,0.49989465,0.14248805
228,audio_228.wav,0.5813199877738953,0.3321695923805237,0.5920637845993042,0.3063269257545471,0.010743796825408936,-0.025842666625976562,0.35040802,0.3034975,0.49316847,0.13370603,0.9695879,0.43503082,0.87614846,0.38497585,0.5150563,0.6165984,0.8416002,0.7360793,0.22951485,0.27496117,0.2997891,0.5394877,0.27892172,0.49826428,0.45541078,0.41764525,0.4486255,0.1400704
229,audio_229.wav,0.5813199877738953,0.3321695923805237,0.5896279811859131,0.3129539489746094,0.008307993412017822,-0.019215643405914307,0.06994462,0.07000929,0.08016127,0.42796487,0.74102837,0.61743456,0.509248,0.11574221,0.34302008,0.5771591,0.43940985,0.70705533,0.24879178,0.37838283,0.32837754,0.48110718,0.35910517,0.49909648,0.44239318,0.45592877,0.45674923,0.14728102
230,audio_230.wav,0.5813199877738953,0.3321695923805237,0.4706026017665863,0.42229434847831726,-0.11071738600730896,0.09012475609779358,0.60214823,0.9826855,0.37586904,0.87955546,0.12209427,0.9110765,0.1672312,0.71613574,0.46721548,0.75804573,0.25821364,0.5433175,0.36249912,0.7743689,0.45790765,0.25336972,0.44654843,0.14154047,0.25208956,0.5376155,0.21619295,0.26130545
231,audio_231.wav,0.5813199877738953,0.3321695923805237,0.5924020409584045,0.30642256140708923,0.011082053184509277,-0.025747030973434448,0.28718507,0.6613324,0.3829618,0.8685316,0.25384414,0.5316536,0.89400256,0.8148195,0.0712387,0.3877539,0.034372985,0.74131244,0.23421404,0.29212984,0.30363905,0.51325023,0.28724012,0.49830678,0.44095436,0.4272772,0.4360064,0.14478724
232,audio_232.wav,0.5813199877738953,0.3321695923805237,0.6049912571907043,0.3049205243587494,0.023671269416809082,-0.027249068021774292,0.8104357,0.11538869,0.6486972,0.5724109,0.7868398,0.0800516,0.52536684,0.76902544,0.80947757,0.6001449,0.32622397,0.7246437,0.22335452,0.23106842,0.2845627,0.6123776,0.25383854,0.4830497,0.51084834,0.3919368,0.47038612,0.13291176
233,audio_233.wav,0.5813199877738953,0.3321695923805237,0.5959031581878662,0.3067370057106018,0.014583170413970947,-0.025432586669921875,0.6733027,0.03829962,0.66152316,0.20402509,0.97448224,0.24390101,0.3233174,0.3518371,0.29405093,0.953749,0.83367455,0.72876,0.2266855,0.26239702,0.2960218,0.5665277,0.27474347,0.49486154,0.47551894,0.40925536,0.4611374,0.13574909
